Datum,Umsatz-Total,Warengruppe-Total
2018-01-06,837.8253505356325,5
2018-01-07,1113.5481874754953,5
2018-01-08,790.001004971421,5
2018-01-09,640.1658325393882,5
2018-01-10,625.8734930038985,5
2018-01-11,654.1971008972093,5
2018-01-12,709.5130243140312,5
2018-01-13,888.423191063682,5
2018-01-14,1072.1040812792735,5
2018-01-15,713.0658147025655,5
2018-01-16,645.3732934514848,5
2018-01-17,665.7414231496939,5
2018-01-18,704.9384712765249,5
2018-01-19,729.0271134896242,5
2018-01-20,891.2779786113913,5
2018-01-21,1132.349037535013,5
2018-01-22,716.8492048564841,5
2018-01-23,680.370456954025,5
2018-01-24,671.7758613357469,5
2018-01-25,682.8309835636724,5
2018-01-26,764.3714023106608,5
2018-01-27,837.662169262717,5
2018-01-28,1178.3252859013928,5
2018-01-29,634.8839769558158,5
2018-01-30,747.5891021144856,5
2018-01-31,665.6375529879576,5
2018-02-01,721.137694974936,5
2018-02-02,763.4263971986235,5
2018-02-03,859.3785440897628,5
2018-02-04,1009.2362146541702,5
2018-02-05,807.8413521506644,5
2018-02-06,829.5025324995622,5
2018-02-07,728.0531726199549,5
2018-02-08,914.6369483654164,5
2018-02-09,855.6414595146377,5
2018-02-10,1073.805748487363,5
2018-02-11,1022.8270623367575,5
2018-02-12,749.155258554363,5
2018-02-13,820.279496600615,5
2018-02-14,856.2510252009449,5
2018-02-15,674.1594610352054,5
2018-02-16,909.8885579211134,5
2018-02-17,932.652909266655,5
2018-02-18,1154.6365425676277,5
2018-02-19,845.1858669361179,5
2018-02-20,697.3093705351273,5
2018-02-21,694.8009532053104,5
2018-02-22,717.7730989975714,5
2018-02-23,752.6762171114622,5
2018-02-24,918.1934019027694,5
2018-02-25,977.0424137776621,5
2018-02-26,654.1531051798438,5
2018-02-27,626.4478094181859,5
2018-02-28,728.9656013425586,5
2018-03-01,727.1540204062208,5
2018-03-02,744.4482456382731,5
2018-03-03,894.0983817260857,5
2018-03-04,963.3905333398166,5
2018-03-05,742.1685605968066,5
2018-03-06,780.2761962392507,5
2018-03-07,621.2264310972411,5
2018-03-08,711.2869934967348,5
2018-03-09,752.943378401351,5
2018-03-10,939.5389165802269,5
2018-03-11,1106.4764529144315,5
2018-03-12,819.7496031109122,5
2018-03-13,742.9990279313579,5
2018-03-14,850.0004574805761,5
2018-03-15,928.1096729022079,5
2018-03-16,871.6515460824428,5
2018-03-17,984.4375416688933,5
2018-03-18,1225.304565604739,5
2018-03-19,841.4836893656077,5
2018-03-20,841.092514084041,5
2018-03-21,832.5391003331231,5
2018-03-22,810.3396912012847,5
2018-03-23,786.0379432409297,5
2018-03-24,976.5864232943679,5
2018-03-25,1064.3472465707403,5
2018-03-26,845.4110358342793,5
2018-03-27,1006.5461642940561,5
2018-03-28,978.0545330829852,5
2018-03-29,1453.2116825243697,5
2018-03-31,1651.9872201953788,5
2018-04-01,1191.8916311985204,5
2018-04-02,1070.465348953772,5
2018-04-03,874.728966955033,5
2018-04-04,871.4582050126803,5
2018-04-05,876.9374649236886,5
2018-04-06,844.9340533535998,5
2018-04-07,978.8630698917447,5
2018-04-08,1027.5027703292951,5
2018-04-09,708.2498823764583,5
2018-04-10,738.2321344869969,5
2018-04-11,668.6344400719158,5
2018-04-12,813.9955704858089,5
2018-04-13,781.4207974535261,5
2018-04-14,1088.131096890023,5
2018-04-15,977.7789616405105,5
2018-04-16,769.4725350006909,5
2018-04-17,724.5052216583115,5
2018-04-18,683.6634371087243,5
2018-04-19,691.2472699208048,5
2018-04-20,721.4570285322865,5
2018-04-21,1115.1386358713144,5
2018-04-22,1028.8180973464696,5
2018-04-23,689.710079744325,5
2018-04-24,647.0005392577752,5
2018-04-25,719.0268941707535,5
2018-04-26,825.8635144263229,5
2018-04-27,723.1978318692599,5
2018-04-28,990.0085459245278,5
2018-04-29,1241.06818741299,5
2018-04-30,1135.5926524185038,5
2018-05-02,811.1320171389326,5
2018-05-03,803.7655819676655,5
2018-05-04,850.4575358537554,5
2018-05-05,992.630496419218,5
2018-05-06,958.8728534277508,5
2018-05-07,873.6372993157916,5
2018-05-08,971.476425375492,5
2018-05-09,998.797693832609,5
2018-05-10,1165.4401148550392,5
2018-05-11,1308.1993499383716,5
2018-05-12,1413.9033635689957,5
2018-05-13,1311.5328679501622,5
2018-05-14,818.3576932892465,5
2018-05-15,838.8121161171205,5
2018-05-16,719.7395074885812,5
2018-05-17,891.3225425651211,5
2018-05-18,864.5228366199003,5
2018-05-19,1292.8524335826119,5
2018-05-20,1421.2149568414789,5
2018-05-22,1104.510544786121,5
2018-05-23,992.1868617473581,5
2018-05-24,1071.89623542156,5
2018-05-25,1120.9891631535297,5
2018-05-26,1381.967220111642,5
2018-05-27,1346.2178268877165,5
2018-05-28,934.9418458112016,5
2018-05-29,950.3076391269008,5
2018-05-30,904.142937052945,5
2018-05-31,943.6186006569718,5
2018-06-01,1130.6634126491788,5
2018-06-02,1328.3672009068446,5
2018-06-03,1129.6239070459656,5
2018-06-04,962.8360061726663,5
2018-06-05,947.7880743024198,5
2018-06-06,991.5694898664534,5
2018-06-07,963.2766862954363,5
2018-06-08,906.4251071248308,5
2018-06-09,1394.532337767483,5
2018-06-10,1211.0156727557612,5
2018-06-11,914.1723303232947,5
2018-06-12,955.124597412156,5
2018-06-13,941.4654682626901,5
2018-06-14,905.8335857827543,5
2018-06-15,1005.4344935921388,5
2018-06-16,1240.753826449389,5
2018-06-17,1452.10844339969,5
2018-06-18,1209.6594910522153,5
2018-06-19,1061.1438054722082,5
2018-06-20,1203.0870215430475,5
2018-06-21,1079.7241245458802,5
2018-06-22,1234.558288888631,5
2018-06-23,1987.066569043885,5
2018-06-24,1333.8215612830722,5
2018-06-25,954.9182116552818,5
2018-06-26,1136.0077408316465,5
2018-06-27,946.59256846277,5
2018-06-28,1006.0560924192635,5
2018-06-29,1037.5025541876514,5
2018-06-30,1379.473775411497,5
2018-07-01,1328.3142700536505,5
2018-07-02,1132.3466177770324,5
2018-07-03,1221.2326182752513,5
2018-07-04,1129.6044954036017,5
2018-07-05,1195.2020873586875,5
2018-07-06,1205.74776541601,5
2018-07-07,1423.7798150153176,5
2018-07-08,1330.9612925113458,5
2018-07-09,1430.0613906549966,5
2018-07-10,1246.1536752679415,5
2018-07-11,1371.2267125237877,5
2018-07-12,1365.005337109852,5
2018-07-13,1403.0294487046795,5
2018-07-14,1588.223897790476,5
2018-07-15,1471.897780331854,5
2018-07-16,1382.2360733612877,5
2018-07-17,1512.8855855801598,5
2018-07-18,1503.6846811850774,5
2018-07-19,1594.9766580619698,5
2018-07-20,1375.0705347670528,5
2018-07-21,1661.5298534199515,5
2018-07-22,1627.2384977247466,5
2018-07-23,1506.5971650547265,5
2018-07-24,1361.5929189462536,5
2018-07-25,1426.9715637941674,5
2018-07-26,1566.7087293164775,5
2018-07-27,1572.8470526039152,5
2018-07-28,1646.938416976181,5
2018-07-29,1750.2215449884459,5
2018-07-30,1510.4585732063945,5
2018-07-31,1313.474070818601,5
