Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz
2014-08-02,2.0,26.0875,12.0,,0.0,2.0,792.653007246797
2014-08-02,2.0,26.0875,12.0,,0.0,3.0,371.317889627818
2014-08-02,2.0,26.0875,12.0,,0.0,4.0,71.2444851718065
2014-08-02,2.0,26.0875,12.0,,0.0,5.0,366.861495444026
2014-08-04,6.0,22.5125,8.0,,0.0,1.0,190.631341627449
2014-08-04,6.0,22.5125,8.0,,0.0,2.0,698.072698306791
2014-08-04,6.0,22.5125,8.0,,0.0,3.0,297.367760654552
2014-08-04,6.0,22.5125,8.0,,0.0,4.0,79.889568584304
2014-08-04,6.0,22.5125,8.0,,0.0,5.0,316.777899859372
2014-08-05,5.0,23.0875,10.0,,0.0,1.0,158.481203915988
2014-08-05,5.0,23.0875,10.0,,0.0,2.0,686.651118672334
2014-08-05,5.0,23.0875,10.0,,0.0,3.0,368.177763746686
2014-08-05,5.0,23.0875,10.0,,0.0,5.0,309.373113154504
2014-08-06,0.0,22.825,10.0,,0.0,1.0,140.003286627353
2014-08-06,0.0,22.825,10.0,,0.0,2.0,716.477063899978
2014-08-06,0.0,22.825,10.0,,0.0,3.0,445.601241556296
2014-08-06,0.0,22.825,10.0,,0.0,4.0,97.1130711484701
2014-08-06,0.0,22.825,10.0,,0.0,5.0,319.569141755667
2014-08-08,3.0,22.725,8.0,,0.0,1.0,194.226703064487
2014-08-08,3.0,22.725,8.0,,0.0,2.0,758.990490310671
2014-08-08,3.0,22.725,8.0,,0.0,3.0,403.367070559787
2014-08-08,3.0,22.725,8.0,,0.0,5.0,381.207188610429
2014-08-10,6.0,23.1,12.0,,0.0,1.0,98.5919510239083
2014-08-10,6.0,23.1,12.0,,0.0,2.0,745.259273774263
2014-08-10,6.0,23.1,12.0,,0.0,3.0,361.157964082022
2014-08-10,6.0,23.1,12.0,,0.0,4.0,151.093936302627
2014-08-10,6.0,23.1,12.0,,0.0,5.0,381.081855640357
2014-08-13,2.0,20.9375,10.0,,0.0,1.0,129.960879412869
2014-08-13,2.0,20.9375,10.0,,0.0,2.0,677.282564266312
2014-08-13,2.0,20.9375,10.0,,0.0,3.0,333.616342702918
2014-08-13,2.0,20.9375,10.0,,0.0,4.0,76.235138727592
2014-08-13,2.0,20.9375,10.0,,0.0,5.0,410.801127074541
2014-08-26,3.0,17.325,7.0,,0.0,1.0,143.842260185182
2014-08-26,3.0,17.325,7.0,,0.0,2.0,468.647046949547
2014-08-26,3.0,17.325,7.0,,0.0,3.0,212.353122239622
2014-08-26,3.0,17.325,7.0,,0.0,4.0,64.7300809868511
2014-08-26,3.0,17.325,7.0,,0.0,5.0,297.826898355689
2014-08-27,1.0,19.875,9.0,,0.0,1.0,141.124540763453
2014-08-27,1.0,19.875,9.0,,0.0,2.0,552.631235154782
2014-08-27,1.0,19.875,9.0,,0.0,3.0,203.47656887381
2014-08-27,1.0,19.875,9.0,,0.0,4.0,91.7596012818803
2014-08-27,1.0,19.875,9.0,,0.0,5.0,357.732101208972
2014-09-02,2.0,18.375,13.0,,0.0,1.0,93.4032112729648
2014-09-02,2.0,18.375,13.0,,0.0,2.0,458.402237519055
2014-09-02,2.0,18.375,13.0,,0.0,3.0,240.285480333537
2014-09-02,2.0,18.375,13.0,,0.0,4.0,57.3142573687701
2014-09-02,2.0,18.375,13.0,,0.0,5.0,288.614038229533
2014-09-03,2.0,18.75,13.0,,0.0,1.0,128.100882145258
2014-09-03,2.0,18.75,13.0,,0.0,2.0,472.100194205842
2014-09-03,2.0,18.75,13.0,,0.0,3.0,234.738745605959
2014-09-03,2.0,18.75,13.0,,0.0,4.0,87.8687082235248
2014-09-03,2.0,18.75,13.0,,0.0,5.0,318.657254851078
2014-09-04,0.0,20.0,15.0,,0.0,1.0,118.732274802375
2014-09-04,0.0,20.0,15.0,,0.0,2.0,450.131647250312
2014-09-04,0.0,20.0,15.0,,0.0,3.0,223.143360976669
2014-09-04,0.0,20.0,15.0,,0.0,4.0,72.2598802255058
2014-09-04,0.0,20.0,15.0,,0.0,5.0,375.152423879348
2014-09-05,2.0,21.375,10.0,,0.0,1.0,168.798990410438
2014-09-05,2.0,21.375,10.0,,0.0,2.0,486.120366811752
2014-09-05,2.0,21.375,10.0,,0.0,3.0,207.795889822214
2014-09-05,2.0,21.375,10.0,,0.0,4.0,100.039080697173
2014-09-05,2.0,21.375,10.0,,0.0,5.0,414.188447957927
2014-09-06,2.0,24.0,5.0,,0.0,1.0,165.47761720592
2014-09-06,2.0,24.0,5.0,,0.0,2.0,631.796059601553
2014-09-06,2.0,24.0,5.0,,0.0,3.0,250.55328368274
2014-09-06,2.0,24.0,5.0,,0.0,4.0,81.5506858317984
2014-09-06,2.0,24.0,5.0,,0.0,5.0,379.478163301917
2014-09-10,2.0,18.625,12.0,,0.0,1.0,173.546299647139
2014-09-10,2.0,18.625,12.0,,0.0,2.0,400.83119972293
2014-09-10,2.0,18.625,12.0,,0.0,3.0,166.415961416606
2014-09-10,2.0,18.625,12.0,,0.0,5.0,300.968840698784
2014-09-11,4.0,17.375,13.0,,0.0,1.0,165.169051552497
2014-09-11,4.0,17.375,13.0,,0.0,2.0,438.949019339398
2014-09-11,4.0,17.375,13.0,,0.0,3.0,160.69566581164
2014-09-11,4.0,17.375,13.0,,0.0,4.0,85.1686827007037
2014-09-11,4.0,17.375,13.0,,0.0,5.0,279.576229303086
2014-09-12,1.0,18.25,11.0,,0.0,1.0,130.3659563908
2014-09-12,1.0,18.25,11.0,,0.0,2.0,394.097063724273
2014-09-12,1.0,18.25,11.0,,0.0,3.0,163.496291050293
2014-09-12,1.0,18.25,11.0,,0.0,4.0,86.8549239870084
2014-09-12,1.0,18.25,11.0,,0.0,5.0,308.339123895824
2014-09-13,7.0,17.0,12.0,,0.0,1.0,152.497010928097
2014-09-13,7.0,17.0,12.0,,0.0,2.0,579.441847231862
2014-09-13,7.0,17.0,12.0,,0.0,3.0,202.680233069363
2014-09-13,7.0,17.0,12.0,,0.0,4.0,95.0356469783593
2014-09-13,7.0,17.0,12.0,,0.0,5.0,368.08036123658
2014-09-15,2.0,19.75,13.0,,0.0,1.0,154.556691403417
2014-09-15,2.0,19.75,13.0,,0.0,2.0,329.771125793257
2014-09-15,2.0,19.75,13.0,,0.0,3.0,168.5821507078
2014-09-15,2.0,19.75,13.0,,0.0,4.0,65.4469957924061
2014-09-15,2.0,19.75,13.0,,0.0,5.0,246.361952258277
2014-09-16,0.0,20.125,13.0,,0.0,1.0,106.657464651771
2014-09-16,0.0,20.125,13.0,,0.0,2.0,398.175977428321
2014-09-16,0.0,20.125,13.0,,0.0,3.0,158.588637787684
2014-09-16,0.0,20.125,13.0,,0.0,4.0,89.2613596631694
2014-09-16,0.0,20.125,13.0,,0.0,5.0,260.556443386613
2014-09-17,1.0,19.875,18.0,,0.0,1.0,140.230426469916
2014-09-17,1.0,19.875,18.0,,0.0,2.0,397.847841818431
2014-09-17,1.0,19.875,18.0,,0.0,3.0,141.710275930971
2014-09-17,1.0,19.875,18.0,,0.0,4.0,42.4632525722224
2014-09-17,1.0,19.875,18.0,,0.0,5.0,328.670868886296
2014-09-18,0.0,20.5,13.0,,0.0,1.0,168.767383241785
2014-09-18,0.0,20.5,13.0,,0.0,2.0,397.178925069403
2014-09-18,0.0,20.5,13.0,,0.0,3.0,153.185621725663
2014-09-18,0.0,20.5,13.0,,0.0,4.0,66.1599462279164
2014-09-18,0.0,20.5,13.0,,0.0,5.0,310.703033895321
2014-09-23,4.0,14.75,6.0,,0.0,1.0,140.774695330895
2014-09-23,4.0,14.75,6.0,,0.0,2.0,395.311723669985
2014-09-23,4.0,14.75,6.0,,0.0,3.0,159.108501716463
2014-09-23,4.0,14.75,6.0,,0.0,4.0,59.5734018328688
2014-09-23,4.0,14.75,6.0,,0.0,5.0,276.659712997343
2014-09-27,2.0,16.375,14.0,,0.0,1.0,139.171163845637
2014-09-27,2.0,16.375,14.0,,0.0,2.0,474.89364807078
2014-09-27,2.0,16.375,14.0,,0.0,3.0,210.20969581799
2014-09-27,2.0,16.375,14.0,,0.0,4.0,78.5482535287746
2014-09-27,2.0,16.375,14.0,,0.0,5.0,291.624712216349
2014-09-28,4.0,18.5,7.0,,0.0,1.0,60.4829614839036
2014-09-28,4.0,18.5,7.0,,0.0,2.0,531.938294754594
2014-09-28,4.0,18.5,7.0,,0.0,3.0,188.273053603534
2014-09-28,4.0,18.5,7.0,,0.0,4.0,97.3262195437161
2014-09-28,4.0,18.5,7.0,,0.0,5.0,259.829447609604
2014-09-29,6.0,18.125,6.0,,0.0,1.0,146.640779180328
2014-09-29,6.0,18.125,6.0,,0.0,2.0,383.189548824255
2014-09-29,6.0,18.125,6.0,,0.0,3.0,159.611110099364
2014-09-29,6.0,18.125,6.0,,0.0,4.0,56.6829857088611
2014-09-29,6.0,18.125,6.0,,0.0,5.0,299.916302228623
2014-10-02,6.0,18.0,6.0,,0.0,1.0,183.411275500045
2014-10-02,6.0,18.0,6.0,,0.0,2.0,441.737318758307
2014-10-02,6.0,18.0,6.0,,0.0,3.0,164.42041516337
2014-10-02,6.0,18.0,6.0,,0.0,4.0,121.311910293281
2014-10-02,6.0,18.0,6.0,,0.0,5.0,330.469152570208
2014-10-05,1.0,16.25,7.0,,0.0,1.0,82.1342445154272
2014-10-05,1.0,16.25,7.0,,0.0,2.0,773.738416673644
2014-10-05,1.0,16.25,7.0,,0.0,3.0,233.405843203076
2014-10-05,1.0,16.25,7.0,,0.0,4.0,153.449384381621
2014-10-05,1.0,16.25,7.0,,0.0,5.0,278.213851451937
2014-10-09,5.0,17.875,10.0,,0.0,1.0,134.324856819578
2014-10-09,5.0,17.875,10.0,,0.0,2.0,487.357429909293
2014-10-09,5.0,17.875,10.0,,0.0,3.0,221.056406388694
2014-10-09,5.0,17.875,10.0,,0.0,4.0,109.984020692928
2014-10-09,5.0,17.875,10.0,,0.0,5.0,308.549141791089
2014-10-10,4.0,16.375,10.0,,0.0,1.0,132.317020180874
2014-10-10,4.0,16.375,10.0,,0.0,2.0,472.068957327064
2014-10-10,4.0,16.375,10.0,,0.0,3.0,240.813212235927
2014-10-10,4.0,16.375,10.0,,0.0,5.0,350.091305190491
2014-10-11,3.0,17.0,5.0,,0.0,1.0,181.071063711796
2014-10-11,3.0,17.0,5.0,,0.0,2.0,570.933322929603
2014-10-11,3.0,17.0,5.0,,0.0,3.0,268.913132488207
2014-10-11,3.0,17.0,5.0,,0.0,4.0,115.088270399923
2014-10-11,3.0,17.0,5.0,,0.0,5.0,413.469929038277
2014-10-24,7.0,13.5,9.0,,0.0,1.0,203.173639154115
2014-10-24,7.0,13.5,9.0,,0.0,2.0,452.520410554465
2014-10-24,7.0,13.5,9.0,,0.0,3.0,187.233285079945
2014-10-24,7.0,13.5,9.0,,0.0,4.0,55.0725703609042
2014-10-24,7.0,13.5,9.0,,0.0,5.0,318.982030891719
2014-10-24,7.0,13.5,9.0,,0.0,6.0,23.0977466534648
2014-10-27,2.0,14.5,9.0,,0.0,1.0,121.416970836256
2014-10-27,2.0,14.5,9.0,,0.0,2.0,408.229594124628
2014-10-27,2.0,14.5,9.0,,0.0,3.0,173.883975463993
2014-10-27,2.0,14.5,9.0,,0.0,4.0,99.2634442963349
2014-10-27,2.0,14.5,9.0,,0.0,5.0,310.262575184375
2014-10-27,2.0,14.5,9.0,,0.0,6.0,38.0965377883095
2014-10-28,0.0,13.875,8.0,,0.0,1.0,136.094268676769
2014-10-28,0.0,13.875,8.0,,0.0,2.0,467.694413731179
2014-10-28,0.0,13.875,8.0,,0.0,3.0,271.450402165107
2014-10-28,0.0,13.875,8.0,,0.0,4.0,81.6837671880442
2014-10-28,0.0,13.875,8.0,,0.0,5.0,307.173402745835
2014-10-28,0.0,13.875,8.0,,0.0,6.0,39.358650683243
2014-11-08,6.0,10.25,8.0,,0.0,1.0,165.663474985222
2014-11-08,6.0,10.25,8.0,,0.0,2.0,521.988816053164
2014-11-08,6.0,10.25,8.0,,0.0,3.0,228.618970821628
2014-11-08,6.0,10.25,8.0,,0.0,4.0,67.0208643146814
2014-11-08,6.0,10.25,8.0,,0.0,5.0,300.671884481524
2014-11-08,6.0,10.25,8.0,,0.0,6.0,25.30769024498
2014-11-09,3.0,10.625,8.0,,0.0,1.0,118.446930009839
2014-11-09,3.0,10.625,8.0,,0.0,2.0,686.670651764737
2014-11-09,3.0,10.625,8.0,,0.0,3.0,299.926171597523
2014-11-09,3.0,10.625,8.0,,0.0,4.0,140.81601620882
2014-11-09,3.0,10.625,8.0,,0.0,5.0,376.124018092964
2014-11-09,3.0,10.625,8.0,,0.0,6.0,60.7173201489965
2014-11-26,3.0,5.625,8.0,,0.0,1.0,98.5421347532514
2014-11-26,3.0,5.625,8.0,,0.0,2.0,289.631522698695
2014-11-26,3.0,5.625,8.0,,0.0,3.0,136.466308797577
2014-11-26,3.0,5.625,8.0,,0.0,4.0,85.6876758075335
2014-11-26,3.0,5.625,8.0,,0.0,5.0,262.253249103266
2014-11-26,3.0,5.625,8.0,,0.0,6.0,66.3334945304324
2014-12-27,3.0,-0.25,8.0,,0.0,1.0,133.160219555693
2014-12-27,3.0,-0.25,8.0,,0.0,2.0,513.661678925283
2014-12-27,3.0,-0.25,8.0,,0.0,3.0,184.816622133556
2014-12-27,3.0,-0.25,8.0,,0.0,4.0,78.5755131710058
2014-12-27,3.0,-0.25,8.0,,0.0,5.0,286.92402318367
2014-12-27,3.0,-0.25,8.0,,0.0,6.0,26.1583061455218
2015-01-04,0.0,4.75,15.0,,0.0,1.0,69.2618750164446
2015-01-04,0.0,4.75,15.0,,0.0,2.0,652.43960117373
2015-01-04,0.0,4.75,15.0,,0.0,3.0,202.305946358765
2015-01-04,0.0,4.75,15.0,,0.0,4.0,131.61138792274
2015-01-04,0.0,4.75,15.0,,0.0,5.0,337.565571891077
2015-01-04,0.0,4.75,15.0,,0.0,6.0,31.5981129331306
2015-01-25,6.0,2.875,6.0,,0.0,1.0,94.493388512183
2015-01-25,6.0,2.875,6.0,,0.0,2.0,555.586060097281
2015-01-25,6.0,2.875,6.0,,0.0,3.0,182.842935108665
2015-01-25,6.0,2.875,6.0,,0.0,4.0,176.90180258166
2015-01-25,6.0,2.875,6.0,,0.0,5.0,432.111683660143
2015-01-27,2.0,4.875,13.0,,0.0,1.0,141.518792699705
2015-01-27,2.0,4.875,13.0,,0.0,2.0,286.802025247007
2015-01-27,2.0,4.875,13.0,,0.0,3.0,127.229895506694
2015-01-27,2.0,4.875,13.0,,0.0,4.0,78.6674035279493
2015-01-27,2.0,4.875,13.0,,0.0,5.0,259.895021701426
2015-01-30,7.0,1.125,6.0,,0.0,1.0,100.75421525386
2015-01-30,7.0,1.125,6.0,,0.0,2.0,315.018937970584
2015-01-30,7.0,1.125,6.0,,0.0,3.0,159.093345754654
2015-01-30,7.0,1.125,6.0,,0.0,4.0,67.652941573495
2015-01-30,7.0,1.125,6.0,,0.0,5.0,301.211380864112
2015-02-08,1.0,3.375,14.0,,0.0,1.0,62.750062992056
2015-02-08,1.0,3.375,14.0,,0.0,2.0,531.337730533032
2015-02-08,1.0,3.375,14.0,,0.0,3.0,178.816699756959
2015-02-08,1.0,3.375,14.0,,0.0,4.0,256.535701898324
2015-02-08,1.0,3.375,14.0,,0.0,5.0,470.166189255824
2015-02-10,7.0,7.625,11.0,,0.0,1.0,94.7581535487495
2015-02-10,7.0,7.625,11.0,,0.0,2.0,266.498461599989
2015-02-10,7.0,7.625,11.0,,0.0,3.0,103.738973554113
2015-02-10,7.0,7.625,11.0,,0.0,4.0,124.082529993763
2015-02-10,7.0,7.625,11.0,,0.0,5.0,259.000724136407
2015-02-11,8.0,4.0,5.0,,0.0,1.0,94.7022920091949
2015-02-11,8.0,4.0,5.0,,0.0,2.0,283.832157618276
2015-02-11,8.0,4.0,5.0,,0.0,3.0,99.6609741429996
2015-02-11,8.0,4.0,5.0,,0.0,4.0,133.991008009117
2015-02-11,8.0,4.0,5.0,,0.0,5.0,275.502444506022
2015-02-25,5.0,5.875,10.0,,0.0,1.0,81.6177684403834
2015-02-25,5.0,5.875,10.0,,0.0,2.0,247.265053559437
2015-02-25,5.0,5.875,10.0,,0.0,3.0,104.962981551613
2015-02-25,5.0,5.875,10.0,,0.0,4.0,66.5001800170103
2015-02-25,5.0,5.875,10.0,,0.0,5.0,248.748539126529
2015-03-05,7.0,6.625,14.0,,0.0,1.0,115.664704258596
2015-03-05,7.0,6.625,14.0,,0.0,2.0,275.116919242864
2015-03-05,7.0,6.625,14.0,,0.0,3.0,117.287155134629
2015-03-05,7.0,6.625,14.0,,0.0,4.0,65.2095428993818
2015-03-05,7.0,6.625,14.0,,0.0,5.0,205.059139995828
2015-03-08,0.0,14.0,12.0,,0.0,1.0,80.654299664346
2015-03-08,0.0,14.0,12.0,,0.0,2.0,554.721366656377
2015-03-08,0.0,14.0,12.0,,0.0,3.0,177.593434050659
2015-03-08,0.0,14.0,12.0,,0.0,4.0,205.57099280524
2015-03-08,0.0,14.0,12.0,,0.0,5.0,341.796143879394
2015-03-09,4.0,8.375,6.0,,0.0,1.0,145.517595242024
2015-03-09,4.0,8.375,6.0,,0.0,2.0,280.114708230479
2015-03-09,4.0,8.375,6.0,,0.0,3.0,80.1311749505893
2015-03-09,4.0,8.375,6.0,,0.0,4.0,41.7256099434086
2015-03-09,4.0,8.375,6.0,,0.0,5.0,261.326829122549
2015-03-11,0.0,9.125,12.0,,0.0,1.0,77.5925278766144
2015-03-11,0.0,9.125,12.0,,0.0,2.0,274.719950167954
2015-03-11,0.0,9.125,12.0,,0.0,3.0,102.068111666797
2015-03-11,0.0,9.125,12.0,,0.0,4.0,56.4990825988405
2015-03-11,0.0,9.125,12.0,,0.0,5.0,223.970103711564
2015-03-13,6.0,4.875,15.0,,0.0,1.0,104.09727840711
2015-03-13,6.0,4.875,15.0,,0.0,2.0,263.861714656075
2015-03-13,6.0,4.875,15.0,,0.0,3.0,100.192312221242
2015-03-13,6.0,4.875,15.0,,0.0,4.0,101.349615757381
2015-03-13,6.0,4.875,15.0,,0.0,5.0,237.234063735022
2015-03-14,7.0,5.125,15.0,,0.0,1.0,98.2811856068814
2015-03-14,7.0,5.125,15.0,,0.0,2.0,360.715430654047
2015-03-14,7.0,5.125,15.0,,0.0,3.0,137.39060848102
2015-03-14,7.0,5.125,15.0,,0.0,4.0,74.0860398307729
2015-03-14,7.0,5.125,15.0,,0.0,5.0,234.545964942322
2015-03-18,4.0,10.625,8.0,,0.0,1.0,117.213496435657
2015-03-18,4.0,10.625,8.0,,0.0,2.0,292.981913276133
2015-03-18,4.0,10.625,8.0,,0.0,3.0,108.643986899682
2015-03-18,4.0,10.625,8.0,,0.0,4.0,88.7176395035293
2015-03-18,4.0,10.625,8.0,,0.0,5.0,319.376884998689
2015-03-22,0.0,4.375,8.0,,0.0,1.0,71.5711481513957
2015-03-22,0.0,4.375,8.0,,0.0,2.0,489.59934551007
2015-03-22,0.0,4.375,8.0,,0.0,3.0,124.288818099514
2015-03-22,0.0,4.375,8.0,,0.0,4.0,131.605920044064
2015-03-22,0.0,4.375,8.0,,0.0,5.0,379.021922086074
2015-03-23,0.0,7.75,12.0,,0.0,1.0,129.186723027161
2015-03-23,0.0,7.75,12.0,,0.0,2.0,292.836479169109
2015-03-23,0.0,7.75,12.0,,0.0,3.0,97.7709681259075
2015-03-23,0.0,7.75,12.0,,0.0,4.0,57.7729211412768
2015-03-23,0.0,7.75,12.0,,0.0,5.0,268.604981873421
2015-03-28,7.0,8.5,10.0,,0.0,1.0,177.270608855771
2015-03-28,7.0,8.5,10.0,,0.0,2.0,428.350102346051
2015-03-28,7.0,8.5,10.0,,0.0,3.0,145.979562367808
2015-03-28,7.0,8.5,10.0,,0.0,4.0,120.729232683492
2015-03-28,7.0,8.5,10.0,,0.0,5.0,394.782309943371
2015-04-04,0.0,8.375,11.0,,0.0,1.0,274.149943740529
2015-04-04,0.0,8.375,11.0,,0.0,2.0,624.731396612574
2015-04-04,0.0,8.375,11.0,,0.0,3.0,262.841739078878
2015-04-04,0.0,8.375,11.0,,0.0,5.0,495.482512843952
2015-04-05,3.0,8.625,11.0,,0.0,1.0,102.981646842744
2015-04-05,3.0,8.625,11.0,,0.0,2.0,713.240728417569
2015-04-05,3.0,8.625,11.0,,0.0,3.0,243.89821522098
2015-04-05,3.0,8.625,11.0,,0.0,4.0,101.154372513509
2015-04-05,3.0,8.625,11.0,,0.0,5.0,311.448562590211
2015-04-06,0.0,7.75,10.0,,0.0,1.0,60.1445223461642
2015-04-06,0.0,7.75,10.0,,0.0,2.0,728.862922564967
2015-04-06,0.0,7.75,10.0,,0.0,3.0,232.926035642952
2015-04-06,0.0,7.75,10.0,,0.0,4.0,115.850549632261
2015-04-06,0.0,7.75,10.0,,0.0,5.0,293.886267424832
2015-04-08,2.0,12.0,11.0,,0.0,1.0,89.8685552544395
2015-04-08,2.0,12.0,11.0,,0.0,2.0,372.219387571259
2015-04-08,2.0,12.0,11.0,,0.0,3.0,134.171856017115
2015-04-08,2.0,12.0,11.0,,0.0,4.0,89.4854107533566
2015-04-08,2.0,12.0,11.0,,0.0,5.0,240.166760042682
2015-04-12,5.0,12.375,16.0,,0.0,1.0,39.0548694183738
2015-04-12,5.0,12.375,16.0,,0.0,2.0,423.167305958991
2015-04-12,5.0,12.375,16.0,,0.0,3.0,148.003916028181
2015-04-12,5.0,12.375,16.0,,0.0,4.0,170.691265230574
2015-04-12,5.0,12.375,16.0,,0.0,5.0,256.220102827754
2015-04-17,0.0,10.5,15.0,,0.0,1.0,91.0744308710578
2015-04-17,0.0,10.5,15.0,,0.0,2.0,314.997367966203
2015-04-17,0.0,10.5,15.0,,0.0,3.0,95.874962983171
2015-04-17,0.0,10.5,15.0,,0.0,4.0,85.0439789074107
2015-04-17,0.0,10.5,15.0,,0.0,5.0,269.643570233699
2015-04-18,0.0,10.875,8.0,,0.0,1.0,103.305896790347
2015-04-18,0.0,10.875,8.0,,0.0,2.0,372.985639347608
2015-04-18,0.0,10.875,8.0,,0.0,3.0,147.280675283552
2015-04-18,0.0,10.875,8.0,,0.0,4.0,105.620424871498
2015-04-18,0.0,10.875,8.0,,0.0,5.0,273.308983958271
2015-04-19,0.0,10.125,11.0,,0.0,1.0,25.46219373912
2015-04-19,0.0,10.125,11.0,,0.0,2.0,419.373474076238
2015-04-19,0.0,10.125,11.0,,0.0,3.0,157.80717948852
2015-04-19,0.0,10.125,11.0,,0.0,4.0,119.444010656665
2015-04-19,0.0,10.125,11.0,,0.0,5.0,248.936886432743
2015-04-20,0.0,14.25,9.0,,0.0,1.0,113.238537617252
2015-04-20,0.0,14.25,9.0,,0.0,2.0,291.610305100325
2015-04-20,0.0,14.25,9.0,,0.0,3.0,91.0940508208695
2015-04-20,0.0,14.25,9.0,,0.0,4.0,78.2371204197756
2015-04-20,0.0,14.25,9.0,,0.0,5.0,216.398739415418
2015-04-22,0.0,12.125,7.0,,0.0,1.0,115.982784302446
2015-04-22,0.0,12.125,7.0,,0.0,2.0,281.264299329947
2015-04-22,0.0,12.125,7.0,,0.0,3.0,95.2336165638254
2015-04-22,0.0,12.125,7.0,,0.0,4.0,76.9287622186942
2015-04-22,0.0,12.125,7.0,,0.0,5.0,203.609195254356
2015-04-23,1.0,13.625,12.0,,0.0,1.0,109.647753246652
2015-04-23,1.0,13.625,12.0,,0.0,2.0,316.964561244097
2015-04-23,1.0,13.625,12.0,,0.0,3.0,106.231696176478
2015-04-23,1.0,13.625,12.0,,0.0,4.0,58.6866015325717
2015-04-23,1.0,13.625,12.0,,0.0,5.0,232.875408477088
2015-04-27,4.0,10.125,11.0,,0.0,1.0,151.174833546803
2015-04-27,4.0,10.125,11.0,,0.0,2.0,291.752346251679
2015-04-27,4.0,10.125,11.0,,0.0,3.0,114.70001375553
2015-04-27,4.0,10.125,11.0,,0.0,4.0,83.4751795147854
2015-04-27,4.0,10.125,11.0,,0.0,5.0,197.564743508792
2015-04-28,3.0,10.25,13.0,,0.0,1.0,91.0866799976838
2015-04-28,3.0,10.25,13.0,,0.0,2.0,279.639574876652
2015-04-28,3.0,10.25,13.0,,0.0,3.0,124.236952144972
2015-04-28,3.0,10.25,13.0,,0.0,5.0,213.195052497114
2015-04-29,5.0,12.625,12.0,,0.0,1.0,135.750739524874
2015-04-29,5.0,12.625,12.0,,0.0,2.0,335.699732620073
2015-04-29,5.0,12.625,12.0,,0.0,3.0,129.552575416168
2015-04-29,5.0,12.625,12.0,,0.0,4.0,69.6885795663438
2015-04-29,5.0,12.625,12.0,,0.0,5.0,250.927665410019
2015-05-08,2.0,11.5,11.0,,0.0,1.0,108.528740811492
2015-05-08,2.0,11.5,11.0,,0.0,2.0,326.333702093022
2015-05-08,2.0,11.5,11.0,,0.0,3.0,108.544660936963
2015-05-08,2.0,11.5,11.0,,0.0,4.0,57.1956734130954
2015-05-08,2.0,11.5,11.0,,0.0,5.0,265.721536983155
2015-05-11,0.0,19.75,11.0,,0.0,1.0,129.877961813861
2015-05-11,0.0,19.75,11.0,,0.0,2.0,336.127629680071
2015-05-11,0.0,19.75,11.0,,0.0,3.0,102.844671644941
2015-05-11,0.0,19.75,11.0,,0.0,4.0,61.3151869370572
2015-05-11,0.0,19.75,11.0,,0.0,5.0,205.667346687899
2015-05-15,6.0,13.5,9.0,,0.0,1.0,147.271258346731
2015-05-15,6.0,13.5,9.0,,0.0,2.0,513.805644101383
2015-05-15,6.0,13.5,9.0,,0.0,3.0,190.846157649949
2015-05-15,6.0,13.5,9.0,,0.0,4.0,80.0250209033444
2015-05-15,6.0,13.5,9.0,,0.0,5.0,292.967837715476
2015-05-22,4.0,17.0,12.0,,0.0,1.0,146.094397822298
2015-05-22,4.0,17.0,12.0,,0.0,2.0,374.702368065499
2015-05-22,4.0,17.0,12.0,,0.0,3.0,146.521590810863
2015-05-22,4.0,17.0,12.0,,0.0,4.0,72.6752390870334
2015-05-22,4.0,17.0,12.0,,0.0,5.0,263.214787734799
2015-05-24,2.0,14.375,8.0,,0.0,1.0,125.559999732516
2015-05-24,2.0,14.375,8.0,,0.0,2.0,602.379870231082
2015-05-24,2.0,14.375,8.0,,0.0,3.0,238.55018095415
2015-05-24,2.0,14.375,8.0,,0.0,4.0,160.036018067072
2015-05-24,2.0,14.375,8.0,,0.0,5.0,301.519589889275
2015-06-01,5.0,14.25,16.0,,0.0,1.0,131.799875274321
2015-06-01,5.0,14.25,16.0,,0.0,2.0,335.912287877592
2015-06-01,5.0,14.25,16.0,,0.0,3.0,116.16860416703
2015-06-01,5.0,14.25,16.0,,0.0,4.0,77.1155538824316
2015-06-01,5.0,14.25,16.0,,0.0,5.0,275.002697730945
2015-06-05,0.0,22.625,9.0,,0.0,1.0,90.8260563665041
2015-06-05,0.0,22.625,9.0,,0.0,2.0,418.393781746112
2015-06-05,0.0,22.625,9.0,,0.0,3.0,163.498578067888
2015-06-05,0.0,22.625,9.0,,0.0,4.0,70.9256465264533
2015-06-05,0.0,22.625,9.0,,0.0,5.0,275.492979753843
2015-06-07,4.0,16.625,15.0,,0.0,1.0,81.0228908423745
2015-06-07,4.0,16.625,15.0,,0.0,2.0,527.885017948989
2015-06-07,4.0,16.625,15.0,,0.0,3.0,175.770248988223
2015-06-07,4.0,16.625,15.0,,0.0,4.0,95.8647639075632
2015-06-07,4.0,16.625,15.0,,0.0,5.0,377.303279079248
2015-06-08,6.0,14.375,12.0,,0.0,1.0,118.620010509136
2015-06-08,6.0,14.375,12.0,,0.0,2.0,344.695569756106
2015-06-08,6.0,14.375,12.0,,0.0,3.0,151.080049836377
2015-06-08,6.0,14.375,12.0,,0.0,4.0,86.6465529107892
