Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz,Feiertage,Ferientage
2014-06-15,0.0,19.275,8.0,,0.0,2.0,625.464619964173,0.0,0.0
2014-06-15,0.0,19.275,8.0,,0.0,3.0,241.106204197457,0.0,0.0
2014-06-15,0.0,19.275,8.0,,0.0,4.0,113.198169900375,0.0,0.0
2014-06-15,0.0,19.275,8.0,,0.0,5.0,351.284208007361,0.0,0.0
2014-06-17,1.0,20.375,7.0,,0.0,1.0,124.562218396083,0.0,0.0
2014-06-17,1.0,20.375,7.0,,0.0,2.0,419.651602758868,0.0,0.0
2014-06-17,1.0,20.375,7.0,,0.0,3.0,157.995568575297,0.0,0.0
2014-06-17,1.0,20.375,7.0,,0.0,4.0,57.1245129570396,0.0,0.0
2014-06-17,1.0,20.375,7.0,,0.0,5.0,262.931978223786,0.0,0.0
2014-06-18,3.0,19.3,13.0,,0.0,1.0,137.865777862035,0.0,0.0
2014-06-18,3.0,19.3,13.0,,0.0,2.0,432.574331239166,0.0,0.0
2014-06-18,3.0,19.3,13.0,,0.0,3.0,153.068714255789,0.0,0.0
2014-06-18,3.0,19.3,13.0,,0.0,4.0,58.7589360079372,0.0,0.0
2014-06-18,3.0,19.3,13.0,,0.0,5.0,370.557182073761,0.0,0.0
2014-06-20,7.0,15.9875,16.0,,0.0,1.0,175.728748384125,0.0,0.0
2014-06-20,7.0,15.9875,16.0,,0.0,2.0,554.710447078857,0.0,0.0
2014-06-20,7.0,15.9875,16.0,,0.0,3.0,196.162148829113,0.0,0.0
2014-06-20,7.0,15.9875,16.0,,0.0,4.0,53.1800832506312,0.0,0.0
2014-06-20,7.0,15.9875,16.0,,0.0,5.0,390.42111753906,0.0,0.0
2014-06-22,5.0,15.7,19.0,,1.0,1.0,99.6276132843513,0.0,0.0
2014-06-22,5.0,15.7,19.0,,1.0,2.0,687.127455430513,0.0,0.0
2014-06-22,5.0,15.7,19.0,,1.0,3.0,256.961787120751,0.0,0.0
2014-06-22,5.0,15.7,19.0,,1.0,4.0,112.87846427577,0.0,0.0
2014-06-22,5.0,15.7,19.0,,1.0,5.0,399.756375802425,0.0,0.0
2014-06-23,4.0,16.5,17.0,,1.0,1.0,130.997404965594,0.0,0.0
2014-06-23,4.0,16.5,17.0,,1.0,2.0,511.714043984716,0.0,0.0
2014-06-23,4.0,16.5,17.0,,1.0,3.0,190.742545388738,0.0,0.0
2014-06-23,4.0,16.5,17.0,,1.0,4.0,89.1125310007438,0.0,0.0
2014-06-23,4.0,16.5,17.0,,1.0,5.0,331.768630064753,0.0,0.0
2014-06-25,0.0,18.4375,10.0,,1.0,1.0,114.248639971521,0.0,0.0
2014-06-25,0.0,18.4375,10.0,,1.0,2.0,517.169259136224,0.0,0.0
2014-06-25,0.0,18.4375,10.0,,1.0,3.0,177.06025159912,0.0,0.0
2014-06-25,0.0,18.4375,10.0,,1.0,4.0,74.4274080594379,0.0,0.0
2014-06-25,0.0,18.4375,10.0,,1.0,5.0,359.294724220182,0.0,0.0
2014-06-30,3.0,18.3375,12.0,,0.0,1.0,171.873065791742,0.0,0.0
2014-06-30,3.0,18.3375,12.0,,0.0,2.0,465.370251192507,0.0,0.0
2014-06-30,3.0,18.3375,12.0,,0.0,3.0,199.516734222146,0.0,0.0
2014-06-30,3.0,18.3375,12.0,,0.0,4.0,79.3880324911908,0.0,0.0
2014-06-30,3.0,18.3375,12.0,,0.0,5.0,265.398277170529,0.0,0.0
2014-07-02,6.0,17.1125,15.0,,0.0,1.0,130.353573545155,0.0,0.0
2014-07-02,6.0,17.1125,15.0,,0.0,2.0,409.989815931385,0.0,0.0
2014-07-02,6.0,17.1125,15.0,,0.0,3.0,221.64426829774,0.0,0.0
2014-07-02,6.0,17.1125,15.0,,0.0,4.0,72.3068065016839,0.0,0.0
2014-07-02,6.0,17.1125,15.0,,0.0,5.0,276.124132291078,0.0,0.0
2014-07-03,7.0,20.4,9.0,,0.0,1.0,158.210589058586,0.0,0.0
2014-07-03,7.0,20.4,9.0,,0.0,2.0,417.58250524734,0.0,0.0
2014-07-03,7.0,20.4,9.0,,0.0,3.0,153.536797218509,0.0,0.0
2014-07-03,7.0,20.4,9.0,,0.0,4.0,70.715968983487,0.0,0.0
2014-07-03,7.0,20.4,9.0,,0.0,5.0,312.120996437591,0.0,0.0
2014-07-04,0.0,26.9375,10.0,,0.0,1.0,112.903849016111,0.0,0.0
2014-07-04,0.0,26.9375,10.0,,0.0,2.0,438.323208441248,0.0,0.0
2014-07-04,0.0,26.9375,10.0,,0.0,3.0,173.627443141051,0.0,0.0
2014-07-04,0.0,26.9375,10.0,,0.0,4.0,55.6437295906243,0.0,0.0
2014-07-04,0.0,26.9375,10.0,,0.0,5.0,237.179690906075,0.0,0.0
2014-07-06,5.0,25.2375,6.0,,0.0,1.0,84.8042447667398,0.0,0.0
2014-07-06,5.0,25.2375,6.0,,0.0,2.0,538.601505202659,0.0,0.0
2014-07-06,5.0,25.2375,6.0,,0.0,3.0,233.465594390411,0.0,0.0
2014-07-06,5.0,25.2375,6.0,,0.0,4.0,104.998588236863,0.0,0.0
2014-07-06,5.0,25.2375,6.0,,0.0,5.0,328.547948636354,0.0,0.0
2014-07-07,5.0,20.8,10.0,,0.0,1.0,142.241358541915,0.0,0.0
2014-07-07,5.0,20.8,10.0,,0.0,2.0,464.435046624119,0.0,0.0
2014-07-07,5.0,20.8,10.0,,0.0,3.0,178.249125100998,0.0,0.0
2014-07-07,5.0,20.8,10.0,,0.0,4.0,115.213371214749,0.0,0.0
2014-07-07,5.0,20.8,10.0,,0.0,5.0,250.701100019096,0.0,0.0
2014-07-11,1.0,22.9375,18.0,,0.0,1.0,180.711513583786,0.0,0.0
2014-07-11,1.0,22.9375,18.0,,0.0,2.0,574.876667537715,0.0,0.0
2014-07-11,1.0,22.9375,18.0,,0.0,3.0,247.381838869973,0.0,0.0
2014-07-11,1.0,22.9375,18.0,,0.0,4.0,72.8643980994303,0.0,0.0
2014-07-11,1.0,22.9375,18.0,,0.0,5.0,274.779696075603,0.0,0.0
2014-07-12,0.0,20.375,12.0,,0.0,1.0,142.331090508761,0.0,0.0
2014-07-12,0.0,20.375,12.0,,0.0,2.0,668.279669936841,0.0,0.0
2014-07-12,0.0,20.375,12.0,,0.0,3.0,320.066241689833,0.0,0.0
2014-07-12,0.0,20.375,12.0,,0.0,4.0,56.7325859363001,0.0,0.0
2014-07-12,0.0,20.375,12.0,,0.0,5.0,325.712408475341,0.0,0.0
2014-07-15,6.0,22.2625,9.0,,0.0,1.0,157.385041577792,0.0,1.0
2014-07-15,6.0,22.2625,9.0,,0.0,2.0,544.627684283587,0.0,1.0
2014-07-15,6.0,22.2625,9.0,,0.0,3.0,264.734551298798,0.0,1.0
2014-07-15,6.0,22.2625,9.0,,0.0,4.0,60.3757248213977,0.0,1.0
2014-07-15,6.0,22.2625,9.0,,0.0,5.0,314.481770581967,0.0,1.0
2014-07-16,6.0,19.4125,7.0,,0.0,1.0,158.680478444563,0.0,1.0
2014-07-16,6.0,19.4125,7.0,,0.0,2.0,558.201351317468,0.0,1.0
2014-07-16,6.0,19.4125,7.0,,0.0,3.0,293.549360397151,0.0,1.0
2014-07-16,6.0,19.4125,7.0,,0.0,4.0,75.7094617154365,0.0,1.0
2014-07-16,6.0,19.4125,7.0,,0.0,5.0,323.632670176317,0.0,1.0
2014-07-17,4.0,22.7625,7.0,,0.0,1.0,160.5229296933,0.0,1.0
2014-07-17,4.0,22.7625,7.0,,0.0,2.0,601.547500290008,0.0,1.0
2014-07-17,4.0,22.7625,7.0,,0.0,3.0,279.755391379459,0.0,1.0
2014-07-17,4.0,22.7625,7.0,,0.0,4.0,44.5837021456503,0.0,1.0
2014-07-17,4.0,22.7625,7.0,,0.0,5.0,290.371931596416,0.0,1.0
2014-07-18,1.0,26.05,10.0,,0.0,1.0,119.811042532772,0.0,1.0
2014-07-18,1.0,26.05,10.0,,0.0,2.0,611.760795891468,0.0,1.0
2014-07-18,1.0,26.05,10.0,,0.0,3.0,320.693452457975,0.0,1.0
2014-07-18,1.0,26.05,10.0,,0.0,4.0,65.1758893086205,0.0,1.0
2014-07-18,1.0,26.05,10.0,,0.0,5.0,279.606579712619,0.0,1.0
2014-07-19,0.0,28.0625,13.0,,0.0,1.0,144.785544515647,0.0,0.0
2014-07-19,0.0,28.0625,13.0,,0.0,2.0,758.007682186119,0.0,0.0
2014-07-19,0.0,28.0625,13.0,,0.0,3.0,366.459562323487,0.0,0.0
2014-07-19,0.0,28.0625,13.0,,0.0,4.0,63.9396602318238,0.0,0.0
2014-07-19,0.0,28.0625,13.0,,0.0,5.0,305.406505596481,0.0,0.0
2014-07-20,3.0,24.3125,15.0,,0.0,1.0,111.990298336233,0.0,0.0
2014-07-20,3.0,24.3125,15.0,,0.0,2.0,780.884234750352,0.0,0.0
2014-07-20,3.0,24.3125,15.0,,0.0,3.0,339.902049984209,0.0,0.0
2014-07-20,3.0,24.3125,15.0,,0.0,4.0,113.342961427795,0.0,0.0
2014-07-20,3.0,24.3125,15.0,,0.0,5.0,365.530435169498,0.0,0.0
2014-07-22,0.0,24.9875,14.0,,0.0,1.0,152.134170467115,0.0,1.0
2014-07-22,0.0,24.9875,14.0,,0.0,2.0,613.026582121477,0.0,1.0
2014-07-22,0.0,24.9875,14.0,,0.0,3.0,242.55244395064,0.0,1.0
2014-07-22,0.0,24.9875,14.0,,0.0,4.0,64.3379713508066,0.0,1.0
2014-07-22,0.0,24.9875,14.0,,0.0,5.0,288.485320151671,0.0,1.0
2014-07-23,0.0,25.0,14.0,,0.0,1.0,144.39193026197,0.0,1.0
2014-07-23,0.0,25.0,14.0,,0.0,2.0,588.604501791308,0.0,1.0
2014-07-23,0.0,25.0,14.0,,0.0,3.0,287.633615174458,0.0,1.0
2014-07-23,0.0,25.0,14.0,,0.0,4.0,62.0133222629487,0.0,1.0
2014-07-23,0.0,25.0,14.0,,0.0,5.0,299.975419228409,0.0,1.0
2014-07-24,0.0,24.8375,11.0,,0.0,1.0,163.309889093623,0.0,1.0
2014-07-24,0.0,24.8375,11.0,,0.0,2.0,571.880975843334,0.0,1.0
2014-07-24,0.0,24.8375,11.0,,0.0,3.0,299.289482451215,0.0,1.0
2014-07-24,0.0,24.8375,11.0,,0.0,4.0,55.5812697700574,0.0,1.0
2014-07-24,0.0,24.8375,11.0,,0.0,5.0,285.813397183365,0.0,1.0
2014-07-25,0.0,26.325,18.0,,0.0,1.0,145.131799090901,0.0,1.0
2014-07-25,0.0,26.325,18.0,,0.0,2.0,570.629898893856,0.0,1.0
2014-07-25,0.0,26.325,18.0,,0.0,3.0,272.241080478593,0.0,1.0
2014-07-25,0.0,26.325,18.0,,0.0,4.0,72.4700702140274,0.0,1.0
2014-07-25,0.0,26.325,18.0,,0.0,5.0,310.380470201733,0.0,1.0
2014-07-28,0.0,24.7625,7.0,,0.0,1.0,157.813837411395,0.0,1.0
2014-07-28,0.0,24.7625,7.0,,0.0,2.0,630.170881828104,0.0,1.0
2014-07-28,0.0,24.7625,7.0,,0.0,3.0,288.502420604966,0.0,1.0
2014-07-28,0.0,24.7625,7.0,,0.0,4.0,68.3374949476673,0.0,1.0
2014-07-28,0.0,24.7625,7.0,,0.0,5.0,309.221736704548,0.0,1.0
2014-07-29,0.0,25.35,10.0,,0.0,1.0,144.455051194281,0.0,1.0
2014-07-29,0.0,25.35,10.0,,0.0,2.0,613.206800202833,0.0,1.0
2014-07-29,0.0,25.35,10.0,,0.0,3.0,287.894788588307,0.0,1.0
2014-07-29,0.0,25.35,10.0,,0.0,4.0,89.7377834900339,0.0,1.0
2014-07-29,0.0,25.35,10.0,,0.0,5.0,324.42755442785,0.0,1.0
2014-07-30,6.0,22.925,12.0,,0.0,1.0,137.868369774792,0.0,1.0
2014-07-30,6.0,22.925,12.0,,0.0,2.0,621.013463682731,0.0,1.0
2014-07-30,6.0,22.925,12.0,,0.0,3.0,322.875881063173,0.0,1.0
2014-07-30,6.0,22.925,12.0,,0.0,5.0,315.984826379323,0.0,1.0
2014-08-01,1.0,26.725,8.0,,0.0,1.0,153.966193788182,0.0,1.0
2014-08-01,1.0,26.725,8.0,,0.0,2.0,607.946169858661,0.0,1.0
2014-08-01,1.0,26.725,8.0,,0.0,3.0,319.500774930285,0.0,1.0
2014-08-01,1.0,26.725,8.0,,0.0,4.0,55.4922004171488,0.0,1.0
2014-08-01,1.0,26.725,8.0,,0.0,5.0,338.081748886164,0.0,1.0
2014-08-02,2.0,26.0875,12.0,,0.0,1.0,189.444073316264,0.0,0.0
2014-08-02,2.0,26.0875,12.0,,0.0,2.0,792.653007246797,0.0,0.0
2014-08-02,2.0,26.0875,12.0,,0.0,3.0,371.317889627818,0.0,0.0
2014-08-02,2.0,26.0875,12.0,,0.0,4.0,71.2444851718065,0.0,0.0
2014-08-02,2.0,26.0875,12.0,,0.0,5.0,366.861495444026,0.0,0.0
2014-08-04,6.0,22.5125,8.0,,0.0,1.0,190.631341627449,0.0,1.0
2014-08-04,6.0,22.5125,8.0,,0.0,2.0,698.072698306791,0.0,1.0
2014-08-04,6.0,22.5125,8.0,,0.0,3.0,297.367760654552,0.0,1.0
2014-08-04,6.0,22.5125,8.0,,0.0,4.0,79.889568584304,0.0,1.0
2014-08-04,6.0,22.5125,8.0,,0.0,5.0,316.777899859372,0.0,1.0
2014-08-05,5.0,23.0875,10.0,,0.0,1.0,158.481203915988,0.0,1.0
2014-08-05,5.0,23.0875,10.0,,0.0,2.0,686.651118672334,0.0,1.0
2014-08-05,5.0,23.0875,10.0,,0.0,3.0,368.177763746686,0.0,1.0
2014-08-05,5.0,23.0875,10.0,,0.0,5.0,309.373113154504,0.0,1.0
2014-08-06,0.0,22.825,10.0,,0.0,1.0,140.003286627353,0.0,1.0
2014-08-06,0.0,22.825,10.0,,0.0,2.0,716.477063899978,0.0,1.0
2014-08-06,0.0,22.825,10.0,,0.0,3.0,445.601241556296,0.0,1.0
2014-08-06,0.0,22.825,10.0,,0.0,4.0,97.1130711484701,0.0,1.0
2014-08-06,0.0,22.825,10.0,,0.0,5.0,319.569141755667,0.0,1.0
2014-08-08,3.0,22.725,8.0,,0.0,1.0,194.226703064487,0.0,1.0
2014-08-08,3.0,22.725,8.0,,0.0,2.0,758.990490310671,0.0,1.0
2014-08-08,3.0,22.725,8.0,,0.0,3.0,403.367070559787,0.0,1.0
2014-08-08,3.0,22.725,8.0,,0.0,5.0,381.207188610429,0.0,1.0
2014-08-10,6.0,23.1,12.0,,0.0,1.0,98.5919510239083,0.0,0.0
2014-08-10,6.0,23.1,12.0,,0.0,2.0,745.259273774263,0.0,0.0
2014-08-10,6.0,23.1,12.0,,0.0,3.0,361.157964082022,0.0,0.0
2014-08-10,6.0,23.1,12.0,,0.0,4.0,151.093936302627,0.0,0.0
2014-08-10,6.0,23.1,12.0,,0.0,5.0,381.081855640357,0.0,0.0
2014-08-13,2.0,20.9375,10.0,,0.0,1.0,129.960879412869,0.0,1.0
2014-08-13,2.0,20.9375,10.0,,0.0,2.0,677.282564266312,0.0,1.0
2014-08-13,2.0,20.9375,10.0,,0.0,3.0,333.616342702918,0.0,1.0
2014-08-13,2.0,20.9375,10.0,,0.0,4.0,76.235138727592,0.0,1.0
2014-08-13,2.0,20.9375,10.0,,0.0,5.0,410.801127074541,0.0,1.0
2014-08-26,3.0,17.325,7.0,,0.0,1.0,143.842260185182,0.0,0.0
2014-08-26,3.0,17.325,7.0,,0.0,2.0,468.647046949547,0.0,0.0
2014-08-26,3.0,17.325,7.0,,0.0,3.0,212.353122239622,0.0,0.0
2014-08-26,3.0,17.325,7.0,,0.0,4.0,64.7300809868511,0.0,0.0
2014-08-26,3.0,17.325,7.0,,0.0,5.0,297.826898355689,0.0,0.0
2014-08-27,1.0,19.875,9.0,,0.0,1.0,141.124540763453,0.0,0.0
2014-08-27,1.0,19.875,9.0,,0.0,2.0,552.631235154782,0.0,0.0
2014-08-27,1.0,19.875,9.0,,0.0,3.0,203.47656887381,0.0,0.0
2014-08-27,1.0,19.875,9.0,,0.0,4.0,91.7596012818803,0.0,0.0
2014-08-27,1.0,19.875,9.0,,0.0,5.0,357.732101208972,0.0,0.0
2014-09-02,2.0,18.375,13.0,,0.0,1.0,93.4032112729648,0.0,0.0
2014-09-02,2.0,18.375,13.0,,0.0,2.0,458.402237519055,0.0,0.0
2014-09-02,2.0,18.375,13.0,,0.0,3.0,240.285480333537,0.0,0.0
2014-09-02,2.0,18.375,13.0,,0.0,4.0,57.3142573687701,0.0,0.0
2014-09-02,2.0,18.375,13.0,,0.0,5.0,288.614038229533,0.0,0.0
2014-09-03,2.0,18.75,13.0,,0.0,1.0,128.100882145258,0.0,0.0
2014-09-03,2.0,18.75,13.0,,0.0,2.0,472.100194205842,0.0,0.0
2014-09-03,2.0,18.75,13.0,,0.0,3.0,234.738745605959,0.0,0.0
2014-09-03,2.0,18.75,13.0,,0.0,4.0,87.8687082235248,0.0,0.0
2014-09-03,2.0,18.75,13.0,,0.0,5.0,318.657254851078,0.0,0.0
2014-09-04,0.0,20.0,15.0,,0.0,1.0,118.732274802375,0.0,0.0
2014-09-04,0.0,20.0,15.0,,0.0,2.0,450.131647250312,0.0,0.0
2014-09-04,0.0,20.0,15.0,,0.0,3.0,223.143360976669,0.0,0.0
2014-09-04,0.0,20.0,15.0,,0.0,4.0,72.2598802255058,0.0,0.0
2014-09-04,0.0,20.0,15.0,,0.0,5.0,375.152423879348,0.0,0.0
2014-09-05,2.0,21.375,10.0,,0.0,1.0,168.798990410438,0.0,0.0
2014-09-05,2.0,21.375,10.0,,0.0,2.0,486.120366811752,0.0,0.0
2014-09-05,2.0,21.375,10.0,,0.0,3.0,207.795889822214,0.0,0.0
2014-09-05,2.0,21.375,10.0,,0.0,4.0,100.039080697173,0.0,0.0
2014-09-05,2.0,21.375,10.0,,0.0,5.0,414.188447957927,0.0,0.0
2014-09-06,2.0,24.0,5.0,,0.0,1.0,165.47761720592,0.0,0.0
2014-09-06,2.0,24.0,5.0,,0.0,2.0,631.796059601553,0.0,0.0
2014-09-06,2.0,24.0,5.0,,0.0,3.0,250.55328368274,0.0,0.0
2014-09-06,2.0,24.0,5.0,,0.0,4.0,81.5506858317984,0.0,0.0
2014-09-06,2.0,24.0,5.0,,0.0,5.0,379.478163301917,0.0,0.0
2014-09-10,2.0,18.625,12.0,,0.0,1.0,173.546299647139,0.0,0.0
2014-09-10,2.0,18.625,12.0,,0.0,2.0,400.83119972293,0.0,0.0
2014-09-10,2.0,18.625,12.0,,0.0,3.0,166.415961416606,0.0,0.0
2014-09-10,2.0,18.625,12.0,,0.0,5.0,300.968840698784,0.0,0.0
2014-09-11,4.0,17.375,13.0,,0.0,1.0,165.169051552497,0.0,0.0
2014-09-11,4.0,17.375,13.0,,0.0,2.0,438.949019339398,0.0,0.0
2014-09-11,4.0,17.375,13.0,,0.0,3.0,160.69566581164,0.0,0.0
2014-09-11,4.0,17.375,13.0,,0.0,4.0,85.1686827007037,0.0,0.0
2014-09-11,4.0,17.375,13.0,,0.0,5.0,279.576229303086,0.0,0.0
2014-09-12,1.0,18.25,11.0,,0.0,1.0,130.3659563908,0.0,0.0
2014-09-12,1.0,18.25,11.0,,0.0,2.0,394.097063724273,0.0,0.0
2014-09-12,1.0,18.25,11.0,,0.0,3.0,163.496291050293,0.0,0.0
2014-09-12,1.0,18.25,11.0,,0.0,4.0,86.8549239870084,0.0,0.0
2014-09-12,1.0,18.25,11.0,,0.0,5.0,308.339123895824,0.0,0.0
2014-09-13,7.0,17.0,12.0,,0.0,1.0,152.497010928097,0.0,0.0
2014-09-13,7.0,17.0,12.0,,0.0,2.0,579.441847231862,0.0,0.0
2014-09-13,7.0,17.0,12.0,,0.0,3.0,202.680233069363,0.0,0.0
2014-09-13,7.0,17.0,12.0,,0.0,4.0,95.0356469783593,0.0,0.0
2014-09-13,7.0,17.0,12.0,,0.0,5.0,368.08036123658,0.0,0.0
2014-09-15,2.0,19.75,13.0,,0.0,1.0,154.556691403417,0.0,0.0
2014-09-15,2.0,19.75,13.0,,0.0,2.0,329.771125793257,0.0,0.0
2014-09-15,2.0,19.75,13.0,,0.0,3.0,168.5821507078,0.0,0.0
2014-09-15,2.0,19.75,13.0,,0.0,4.0,65.4469957924061,0.0,0.0
2014-09-15,2.0,19.75,13.0,,0.0,5.0,246.361952258277,0.0,0.0
2014-09-16,0.0,20.125,13.0,,0.0,1.0,106.657464651771,0.0,0.0
2014-09-16,0.0,20.125,13.0,,0.0,2.0,398.175977428321,0.0,0.0
2014-09-16,0.0,20.125,13.0,,0.0,3.0,158.588637787684,0.0,0.0
2014-09-16,0.0,20.125,13.0,,0.0,4.0,89.2613596631694,0.0,0.0
2014-09-16,0.0,20.125,13.0,,0.0,5.0,260.556443386613,0.0,0.0
2014-09-17,1.0,19.875,18.0,,0.0,1.0,140.230426469916,0.0,0.0
2014-09-17,1.0,19.875,18.0,,0.0,2.0,397.847841818431,0.0,0.0
2014-09-17,1.0,19.875,18.0,,0.0,3.0,141.710275930971,0.0,0.0
2014-09-17,1.0,19.875,18.0,,0.0,4.0,42.4632525722224,0.0,0.0
2014-09-17,1.0,19.875,18.0,,0.0,5.0,328.670868886296,0.0,0.0
2014-09-18,0.0,20.5,13.0,,0.0,1.0,168.767383241785,0.0,0.0
2014-09-18,0.0,20.5,13.0,,0.0,2.0,397.178925069403,0.0,0.0
2014-09-18,0.0,20.5,13.0,,0.0,3.0,153.185621725663,0.0,0.0
2014-09-18,0.0,20.5,13.0,,0.0,4.0,66.1599462279164,0.0,0.0
2014-09-18,0.0,20.5,13.0,,0.0,5.0,310.703033895321,0.0,0.0
2014-09-23,4.0,14.75,6.0,,0.0,1.0,140.774695330895,0.0,0.0
2014-09-23,4.0,14.75,6.0,,0.0,2.0,395.311723669985,0.0,0.0
2014-09-23,4.0,14.75,6.0,,0.0,3.0,159.108501716463,0.0,0.0
2014-09-23,4.0,14.75,6.0,,0.0,4.0,59.5734018328688,0.0,0.0
2014-09-23,4.0,14.75,6.0,,0.0,5.0,276.659712997343,0.0,0.0
2014-09-27,2.0,16.375,14.0,,0.0,1.0,139.171163845637,0.0,0.0
2014-09-27,2.0,16.375,14.0,,0.0,2.0,474.89364807078,0.0,0.0
2014-09-27,2.0,16.375,14.0,,0.0,3.0,210.20969581799,0.0,0.0
2014-09-27,2.0,16.375,14.0,,0.0,4.0,78.5482535287746,0.0,0.0
2014-09-27,2.0,16.375,14.0,,0.0,5.0,291.624712216349,0.0,0.0
2014-09-28,4.0,18.5,7.0,,0.0,1.0,60.4829614839036,0.0,0.0
2014-09-28,4.0,18.5,7.0,,0.0,2.0,531.938294754594,0.0,0.0
2014-09-28,4.0,18.5,7.0,,0.0,3.0,188.273053603534,0.0,0.0
2014-09-28,4.0,18.5,7.0,,0.0,4.0,97.3262195437161,0.0,0.0
2014-09-28,4.0,18.5,7.0,,0.0,5.0,259.829447609604,0.0,0.0
2014-09-29,6.0,18.125,6.0,,0.0,1.0,146.640779180328,0.0,0.0
2014-09-29,6.0,18.125,6.0,,0.0,2.0,383.189548824255,0.0,0.0
2014-09-29,6.0,18.125,6.0,,0.0,3.0,159.611110099364,0.0,0.0
2014-09-29,6.0,18.125,6.0,,0.0,4.0,56.6829857088611,0.0,0.0
2014-09-29,6.0,18.125,6.0,,0.0,5.0,299.916302228623,0.0,0.0
2014-10-02,6.0,18.0,6.0,,0.0,1.0,183.411275500045,0.0,0.0
2014-10-02,6.0,18.0,6.0,,0.0,2.0,441.737318758307,0.0,0.0
2014-10-02,6.0,18.0,6.0,,0.0,3.0,164.42041516337,0.0,0.0
2014-10-02,6.0,18.0,6.0,,0.0,4.0,121.311910293281,0.0,0.0
2014-10-02,6.0,18.0,6.0,,0.0,5.0,330.469152570208,0.0,0.0
2014-10-05,1.0,16.25,7.0,,0.0,1.0,82.1342445154272,0.0,0.0
2014-10-05,1.0,16.25,7.0,,0.0,2.0,773.738416673644,0.0,0.0
2014-10-05,1.0,16.25,7.0,,0.0,3.0,233.405843203076,0.0,0.0
2014-10-05,1.0,16.25,7.0,,0.0,4.0,153.449384381621,0.0,0.0
2014-10-05,1.0,16.25,7.0,,0.0,5.0,278.213851451937,0.0,0.0
2014-10-09,5.0,17.875,10.0,,0.0,1.0,134.324856819578,0.0,0.0
2014-10-09,5.0,17.875,10.0,,0.0,2.0,487.357429909293,0.0,0.0
2014-10-09,5.0,17.875,10.0,,0.0,3.0,221.056406388694,0.0,0.0
2014-10-09,5.0,17.875,10.0,,0.0,4.0,109.984020692928,0.0,0.0
2014-10-09,5.0,17.875,10.0,,0.0,5.0,308.549141791089,0.0,0.0
2014-10-10,4.0,16.375,10.0,,0.0,1.0,132.317020180874,0.0,0.0
2014-10-10,4.0,16.375,10.0,,0.0,2.0,472.068957327064,0.0,0.0
2014-10-10,4.0,16.375,10.0,,0.0,3.0,240.813212235927,0.0,0.0
2014-10-10,4.0,16.375,10.0,,0.0,5.0,350.091305190491,0.0,0.0
2014-10-11,3.0,17.0,5.0,,0.0,1.0,181.071063711796,0.0,0.0
2014-10-11,3.0,17.0,5.0,,0.0,2.0,570.933322929603,0.0,0.0
2014-10-11,3.0,17.0,5.0,,0.0,3.0,268.913132488207,0.0,0.0
2014-10-11,3.0,17.0,5.0,,0.0,4.0,115.088270399923,0.0,0.0
2014-10-11,3.0,17.0,5.0,,0.0,5.0,413.469929038277,0.0,0.0
2014-10-24,7.0,13.5,9.0,,0.0,1.0,203.173639154115,0.0,1.0
2014-10-24,7.0,13.5,9.0,,0.0,2.0,452.520410554465,0.0,1.0
2014-10-24,7.0,13.5,9.0,,0.0,3.0,187.233285079945,0.0,1.0
2014-10-24,7.0,13.5,9.0,,0.0,4.0,55.0725703609042,0.0,1.0
2014-10-24,7.0,13.5,9.0,,0.0,5.0,318.982030891719,0.0,1.0
2014-10-24,7.0,13.5,9.0,,0.0,6.0,23.0977466534648,0.0,1.0
2014-10-27,2.0,14.5,9.0,,0.0,1.0,121.416970836256,0.0,0.0
2014-10-27,2.0,14.5,9.0,,0.0,2.0,408.229594124628,0.0,0.0
2014-10-27,2.0,14.5,9.0,,0.0,3.0,173.883975463993,0.0,0.0
2014-10-27,2.0,14.5,9.0,,0.0,4.0,99.2634442963349,0.0,0.0
2014-10-27,2.0,14.5,9.0,,0.0,5.0,310.262575184375,0.0,0.0
2014-10-27,2.0,14.5,9.0,,0.0,6.0,38.0965377883095,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,1.0,136.094268676769,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,2.0,467.694413731179,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,3.0,271.450402165107,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,4.0,81.6837671880442,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,5.0,307.173402745835,0.0,0.0
2014-10-28,0.0,13.875,8.0,,0.0,6.0,39.358650683243,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,1.0,165.663474985222,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,2.0,521.988816053164,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,3.0,228.618970821628,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,4.0,67.0208643146814,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,5.0,300.671884481524,0.0,0.0
2014-11-08,6.0,10.25,8.0,,0.0,6.0,25.30769024498,0.0,0.0
2014-11-09,3.0,10.625,8.0,,0.0,1.0,118.446930009839,0.0,0.0
2014-11-09,3.0,10.625,8.0,,0.0,2.0,686.670651764737,0.0,0.0
