Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,Warengruppe,Umsatz,Feiertage,Ferientage,Niederschlag,imp_mask_Bewoelkung,imp_mask_Temperatur,imp_mask_Windgeschwindigkeit,imp_mask_Niederschlag,imp_mask_Wettercode,Wetterklasse,temp_7d_avg,temp_diff_next_day,warmer_than_week_before,colder_than_week_before
2016-12-19,8.0,5.75,4.0,0.0,0.0,2.0,228.043120399182,0.0,0.0,0.0,0,0,0,0,0,0,6.642857142857143,-0.8928571428571432,0.0,0.8928571428571432
2016-12-19,8.0,5.75,4.0,0.0,0.0,3.0,86.5548623487554,0.0,0.0,0.0,0,0,0,0,0,0,6.464285714285714,-0.7142857142857144,0.0,0.7142857142857144
2016-12-19,8.0,5.75,4.0,0.0,0.0,4.0,94.5628514641113,0.0,0.0,0.0,0,0,0,0,0,0,6.285714285714286,-0.5357142857142856,0.0,0.5357142857142856
2016-12-19,8.0,5.75,4.0,0.0,0.0,5.0,142.177817455165,0.0,0.0,0.0,0,0,0,0,0,0,6.107142857142857,-0.35714285714285676,0.0,0.35714285714285676
2016-12-19,8.0,5.75,4.0,0.0,0.0,6.0,51.7405211861006,0.0,0.0,0.0,0,0,0,0,0,0,5.928571428571429,-4.428571428571429,0.0,4.428571428571429
2016-12-20,8.0,1.5,7.0,10.0,0.0,1.0,82.2737744983917,0.0,0.0,0.0,0,0,0,0,0,2,5.142857142857143,-3.6428571428571432,0.0,3.6428571428571432
2016-12-20,8.0,1.5,7.0,10.0,0.0,2.0,230.544660181159,0.0,0.0,0.0,0,0,0,0,0,2,4.535714285714286,-3.0357142857142856,0.0,3.0357142857142856
2016-12-20,8.0,1.5,7.0,10.0,0.0,3.0,62.3552365841189,0.0,0.0,0.0,0,0,0,0,0,2,3.9285714285714284,-2.4285714285714284,0.0,2.4285714285714284
2016-12-20,8.0,1.5,7.0,10.0,0.0,4.0,61.1485904856224,0.0,0.0,0.0,0,0,0,0,0,2,3.3214285714285716,-1.8214285714285716,0.0,1.8214285714285716
2016-12-20,8.0,1.5,7.0,10.0,0.0,5.0,195.208051721907,0.0,0.0,0.0,0,0,0,0,0,2,2.7142857142857144,-1.2142857142857144,0.0,1.2142857142857144
2016-12-20,8.0,1.5,7.0,10.0,0.0,6.0,73.8610197567487,0.0,0.0,0.0,0,0,0,0,0,2,2.107142857142857,1.5178571428571428,1.5178571428571428,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,1.0,107.055526767408,0.0,0.0,0.4,0,0,0,0,0,2,1.8035714285714286,1.8214285714285714,1.8214285714285714,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,2.0,262.933974860887,0.0,0.0,0.4,0,0,0,0,0,2,2.107142857142857,1.5178571428571428,1.5178571428571428,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,3.0,101.434261871418,0.0,0.0,0.4,0,0,0,0,0,2,2.4107142857142856,1.2142857142857144,1.2142857142857144,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,4.0,63.6403905738695,0.0,0.0,0.4,0,0,0,0,0,2,2.7142857142857144,0.9107142857142856,0.9107142857142856,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,5.0,190.449251582024,0.0,0.0,0.4,0,0,0,0,0,2,3.017857142857143,0.6071428571428572,0.6071428571428572,0.0
2016-12-21,6.0,3.625,10.0,10.0,0.0,6.0,47.2190696131545,0.0,0.0,0.4,0,0,0,0,0,2,3.3214285714285716,1.9285714285714284,1.9285714285714284,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,1.0,102.318594196839,0.0,0.0,0.9,0,0,0,0,0,6,3.857142857142857,1.3928571428571428,1.3928571428571428,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,2.0,294.632086675127,0.0,0.0,0.9,0,0,0,0,0,6,4.089285714285714,1.1607142857142856,1.1607142857142856,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,3.0,74.3581509870598,0.0,0.0,0.9,0,0,0,0,0,6,4.321428571428571,0.9285714285714288,0.9285714285714288,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,4.0,56.7151675847979,0.0,0.0,0.9,0,0,0,0,0,6,4.553571428571429,0.6964285714285712,0.6964285714285712,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,5.0,230.090005850979,0.0,0.0,0.9,0,0,0,0,0,6,4.785714285714286,0.4642857142857144,0.4642857142857144,0.0
2016-12-22,7.0,5.25,8.0,61.0,0.0,6.0,54.3229595577533,0.0,0.0,0.9,0,0,0,0,0,6,5.017857142857143,1.3571428571428568,1.3571428571428568,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,1.0,189.733379813939,0.0,1.0,2.7,0,0,0,0,0,2,5.410714285714286,0.9642857142857144,0.9642857142857144,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,2.0,320.332320272135,0.0,1.0,2.7,0,0,0,0,0,2,5.571428571428571,0.8035714285714288,0.8035714285714288,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,3.0,100.734575177249,0.0,1.0,2.7,0,0,0,0,0,2,5.732142857142857,0.6428571428571432,0.6428571428571432,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,4.0,84.3598588704714,0.0,1.0,2.7,0,0,0,0,0,2,5.892857142857143,0.48214285714285676,0.48214285714285676,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,5.0,187.041433421959,0.0,1.0,2.7,0,0,0,0,0,2,6.053571428571429,0.3214285714285712,0.3214285714285712,0.0
2016-12-23,7.0,6.375,9.0,10.0,0.0,6.0,133.499200389925,0.0,1.0,2.7,0,0,0,0,0,2,6.214285714285714,-0.08928571428571441,0.0,0.08928571428571441
2016-12-24,6.0,6.125,14.0,95.0,0.0,1.0,182.243850046631,0.0,0.0,12.4,0,0,0,0,0,4,6.339285714285714,-0.2142857142857144,0.0,0.2142857142857144
2016-12-24,6.0,6.125,14.0,95.0,0.0,2.0,435.412836448077,0.0,0.0,12.4,0,0,0,0,0,4,6.303571428571429,-0.17857142857142883,0.0,0.17857142857142883
2016-12-24,6.0,6.125,14.0,95.0,0.0,3.0,77.6179363690156,0.0,0.0,12.4,0,0,0,0,0,4,6.267857142857143,-0.14285714285714324,0.0,0.14285714285714324
2016-12-24,6.0,6.125,14.0,95.0,0.0,4.0,95.06649534546,0.0,0.0,12.4,0,0,0,0,0,4,6.232142857142857,-0.10714285714285676,0.0,0.10714285714285676
2016-12-24,6.0,6.125,14.0,95.0,0.0,5.0,223.415195457351,0.0,0.0,12.4,0,0,0,0,0,4,6.196428571428571,-0.07142857142857117,0.0,0.07142857142857117
2016-12-24,6.0,6.125,14.0,95.0,0.0,6.0,39.5775381438053,0.0,0.0,12.4,0,0,0,0,0,4,6.160714285714286,0.9642857142857144,0.9642857142857144,0.0
2016-12-28,4.0,7.125,12.0,0.0,0.0,1.0,92.6053954826362,0.0,1.0,0.0,0,0,0,0,0,0,6.267857142857143,0.8571428571428568,0.8571428571428568,0.0
2016-12-28,4.0,7.125,12.0,0.0,0.0,2.0,369.891376672855,0.0,1.0,0.0,0,0,0,0,0,0,6.410714285714286,0.7142857142857144,0.7142857142857144,0.0
2016-12-28,4.0,7.125,12.0,0.0,0.0,3.0,137.541974900339,0.0,1.0,0.0,0,0,0,0,0,0,6.553571428571429,0.5714285714285712,0.5714285714285712,0.0
2016-12-28,4.0,7.125,12.0,0.0,0.0,4.0,61.4077235816262,0.0,1.0,0.0,0,0,0,0,0,0,6.696428571428571,0.4285714285714288,0.4285714285714288,0.0
2016-12-28,4.0,7.125,12.0,0.0,0.0,5.0,250.057179010162,0.0,1.0,0.0,0,0,0,0,0,0,6.839285714285714,-3.0892857142857144,0.0,3.0892857142857144
2016-12-29,3.0,3.75,11.0,10.0,0.0,1.0,281.809035845441,0.0,1.0,0.0,0,0,0,0,0,2,6.5,-2.75,0.0,2.75
2016-12-29,3.0,3.75,11.0,10.0,0.0,2.0,412.345692402398,0.0,1.0,0.0,0,0,0,0,0,2,6.160714285714286,-2.4107142857142856,0.0,2.4107142857142856
2016-12-29,3.0,3.75,11.0,10.0,0.0,3.0,128.192786610977,0.0,1.0,0.0,0,0,0,0,0,2,5.678571428571429,-1.9285714285714288,0.0,1.9285714285714288
2016-12-29,3.0,3.75,11.0,10.0,0.0,4.0,42.6612128486371,0.0,1.0,0.0,0,0,0,0,0,2,5.196428571428571,-1.4464285714285712,0.0,1.4464285714285712
2016-12-29,3.0,3.75,11.0,10.0,0.0,5.0,229.50561195356,0.0,1.0,0.0,0,0,0,0,0,2,4.714285714285714,-0.9642857142857144,0.0,0.9642857142857144
2016-12-29,3.0,3.75,11.0,10.0,0.0,6.0,25.9982201360405,0.0,1.0,0.0,0,0,0,0,0,2,4.232142857142857,-2.4821428571428568,0.0,2.4821428571428568
2016-12-30,4.0,1.75,10.0,10.0,0.0,1.0,130.743678525635,0.0,1.0,0.0,0,0,0,0,0,2,3.4642857142857144,-1.7142857142857144,0.0,1.7142857142857144
2016-12-30,4.0,1.75,10.0,10.0,0.0,2.0,488.254599774454,0.0,1.0,0.0,0,0,0,0,0,2,3.1785714285714284,-1.4285714285714284,0.0,1.4285714285714284
2016-12-30,4.0,1.75,10.0,10.0,0.0,3.0,131.355693828947,0.0,1.0,0.0,0,0,0,0,0,2,2.892857142857143,-1.1428571428571428,0.0,1.1428571428571428
2016-12-30,4.0,1.75,10.0,10.0,0.0,4.0,49.5316296726807,0.0,1.0,0.0,0,0,0,0,0,2,2.607142857142857,-0.8571428571428572,0.0,0.8571428571428572
2016-12-30,4.0,1.75,10.0,10.0,0.0,5.0,414.932011356758,0.0,1.0,0.0,0,0,0,0,0,2,2.3214285714285716,2.5535714285714284,2.5535714285714284,0.0
2016-12-31,7.0,4.875,13.0,28.0,0.0,1.0,288.843105743746,0.0,0.0,0.1,0,0,0,0,0,2,2.482142857142857,2.392857142857143,2.392857142857143,0.0
2016-12-31,7.0,4.875,13.0,28.0,0.0,2.0,569.614587079687,0.0,0.0,0.1,0,0,0,0,0,2,2.642857142857143,2.232142857142857,2.232142857142857,0.0
2016-12-31,7.0,4.875,13.0,28.0,0.0,3.0,158.239302804042,0.0,0.0,0.1,0,0,0,0,0,2,3.0892857142857144,1.7857142857142856,1.7857142857142856,0.0
2016-12-31,7.0,4.875,13.0,28.0,0.0,4.0,50.7706476580069,0.0,0.0,0.1,0,0,0,0,0,2,3.5357142857142856,1.3392857142857144,1.3392857142857144,0.0
2016-12-31,7.0,4.875,13.0,28.0,0.0,5.0,1705.14420496386,0.0,0.0,0.1,0,0,0,0,0,2,3.982142857142857,-2.357142857142857,0.0,2.357142857142857
2017-01-02,3.0,1.625,8.0,0.0,0.0,1.0,127.942753867048,0.0,1.0,1.7,0,0,0,0,0,0,3.9642857142857144,-2.3392857142857144,0.0,2.3392857142857144
2017-01-02,3.0,1.625,8.0,0.0,0.0,2.0,363.785766586536,0.0,1.0,1.7,0,0,0,0,0,0,3.9464285714285716,-2.3214285714285716,0.0,2.3214285714285716
2017-01-02,3.0,1.625,8.0,0.0,0.0,3.0,93.0351063272558,0.0,1.0,1.7,0,0,0,0,0,0,3.482142857142857,-1.8571428571428572,0.0,1.8571428571428572
2017-01-02,3.0,1.625,8.0,0.0,0.0,4.0,76.172894548647,0.0,1.0,1.7,0,0,0,0,0,0,3.017857142857143,-1.3928571428571428,0.0,1.3928571428571428
2017-01-02,3.0,1.625,8.0,0.0,0.0,5.0,274.034203659944,0.0,1.0,1.7,0,0,0,0,0,0,2.5535714285714284,3.4464285714285716,3.4464285714285716,0.0
2017-01-03,7.0,6.0,16.0,61.0,0.0,1.0,89.4483348556559,0.0,1.0,8.6,0,0,0,0,0,6,2.7142857142857144,3.2857142857142856,3.2857142857142856,0.0
2017-01-03,7.0,6.0,16.0,61.0,0.0,2.0,309.961108123739,0.0,1.0,8.6,0,0,0,0,0,6,2.875,3.125,3.125,0.0
2017-01-03,7.0,6.0,16.0,61.0,0.0,3.0,80.7863564731785,0.0,1.0,8.6,0,0,0,0,0,6,3.5,2.5,2.5,0.0
2017-01-03,7.0,6.0,16.0,61.0,0.0,4.0,59.602476507477,0.0,1.0,8.6,0,0,0,0,0,6,4.125,1.875,1.875,0.0
2017-01-03,7.0,6.0,16.0,61.0,0.0,5.0,245.081683850067,0.0,1.0,8.6,0,0,0,0,0,6,4.75,-0.75,0.0,0.75
2017-01-04,4.0,4.0,19.0,20.0,0.0,1.0,119.050990891285,0.0,1.0,0.0,0,0,0,0,0,6,5.089285714285714,-1.0892857142857144,0.0,1.0892857142857144
2017-01-04,4.0,4.0,19.0,20.0,0.0,2.0,299.025295009328,0.0,1.0,0.0,0,0,0,0,0,6,5.428571428571429,-1.4285714285714288,0.0,1.4285714285714288
2017-01-04,4.0,4.0,19.0,20.0,0.0,3.0,78.2861734025078,0.0,1.0,0.0,0,0,0,0,0,6,5.142857142857143,-1.1428571428571432,0.0,1.1428571428571432
2017-01-04,4.0,4.0,19.0,20.0,0.0,4.0,92.77818043027,0.0,1.0,0.0,0,0,0,0,0,6,4.857142857142857,-0.8571428571428568,0.0,0.8571428571428568
2017-01-04,4.0,4.0,19.0,20.0,0.0,5.0,281.903440110745,0.0,1.0,0.0,0,0,0,0,0,6,4.571428571428571,-7.446428571428571,0.0,7.446428571428571
2017-01-05,4.0,-2.875,15.0,0.0,0.0,1.0,115.680238055479,0.0,1.0,0.0,0,0,0,0,0,0,3.3035714285714284,-6.178571428571429,0.0,6.178571428571429
2017-01-05,4.0,-2.875,15.0,0.0,0.0,2.0,336.671269192301,0.0,1.0,0.0,0,0,0,0,0,0,2.0357142857142856,-4.910714285714286,0.0,4.910714285714286
2017-01-05,4.0,-2.875,15.0,0.0,0.0,3.0,106.740128482748,0.0,1.0,0.0,0,0,0,0,0,0,1.0535714285714286,-3.928571428571429,0.0,3.928571428571429
2017-01-05,4.0,-2.875,15.0,0.0,0.0,4.0,85.8475651563441,0.0,1.0,0.0,0,0,0,0,0,0,0.07142857142857142,-2.9464285714285716,0.0,2.9464285714285716
2017-01-05,4.0,-2.875,15.0,0.0,0.0,5.0,324.891360318795,0.0,1.0,0.0,0,0,0,0,0,0,-0.9107142857142857,0.4107142857142857,0.4107142857142857,0.0
2017-01-07,8.0,-0.5,11.0,71.0,0.0,1.0,71.69205028378,0.0,0.0,0.4,0,0,0,0,0,8,-1.5535714285714286,1.0535714285714286,1.0535714285714286,0.0
2017-01-07,8.0,-0.5,11.0,71.0,0.0,2.0,270.247354621077,0.0,0.0,0.4,0,0,0,0,0,8,-2.1964285714285716,1.6964285714285716,1.6964285714285716,0.0
2017-01-07,8.0,-0.5,11.0,71.0,0.0,3.0,75.5002630311797,0.0,0.0,0.4,0,0,0,0,0,8,-1.8571428571428572,1.3571428571428572,1.3571428571428572,0.0
2017-01-07,8.0,-0.5,11.0,71.0,0.0,4.0,73.3540061918454,0.0,0.0,0.4,0,0,0,0,0,8,-1.5178571428571428,1.0178571428571428,1.0178571428571428,0.0
2017-01-07,8.0,-0.5,11.0,71.0,0.0,5.0,266.498427552309,0.0,0.0,0.4,0,0,0,0,0,8,-1.1785714285714286,3.428571428571429,3.428571428571429,0.0
2017-01-08,8.0,2.25,4.0,10.0,0.0,1.0,54.8212865043727,0.0,0.0,0.0,0,0,0,0,0,2,-0.44642857142857145,2.6964285714285716,2.6964285714285716,0.0
2017-01-08,8.0,2.25,4.0,10.0,0.0,2.0,352.056991405427,0.0,0.0,0.0,0,0,0,0,0,2,0.2857142857142857,1.9642857142857144,1.9642857142857144,0.0
2017-01-08,8.0,2.25,4.0,10.0,0.0,3.0,131.287627179758,0.0,0.0,0.0,0,0,0,0,0,2,0.6785714285714286,1.5714285714285714,1.5714285714285714,0.0
2017-01-08,8.0,2.25,4.0,10.0,0.0,4.0,204.632350244358,0.0,0.0,0.0,0,0,0,0,0,2,1.0714285714285714,1.1785714285714286,1.1785714285714286,0.0
2017-01-08,8.0,2.25,4.0,10.0,0.0,5.0,205.527279466295,0.0,0.0,0.0,0,0,0,0,0,2,1.4642857142857142,1.0357142857142858,1.0357142857142858,0.0
2017-01-09,8.0,2.5,6.0,20.0,0.0,1.0,116.228031726541,0.0,0.0,0.1,0,0,0,0,0,6,1.8928571428571428,0.6071428571428572,0.6071428571428572,0.0
2017-01-09,8.0,2.5,6.0,20.0,0.0,2.0,238.253386603281,0.0,0.0,0.1,0,0,0,0,0,6,2.3214285714285716,0.17857142857142838,0.17857142857142838,0.0
2017-01-09,8.0,2.5,6.0,20.0,0.0,3.0,73.1420980887895,0.0,0.0,0.1,0,0,0,0,0,6,2.357142857142857,0.1428571428571428,0.1428571428571428,0.0
2017-01-09,8.0,2.5,6.0,20.0,0.0,4.0,57.1273534719678,0.0,0.0,0.1,0,0,0,0,0,6,2.392857142857143,0.1071428571428572,0.1071428571428572,0.0
2017-01-09,8.0,2.5,6.0,20.0,0.0,5.0,169.571265441278,0.0,0.0,0.1,0,0,0,0,0,6,2.4285714285714284,0.19642857142857162,0.19642857142857162,0.0
2017-01-10,7.0,2.625,9.0,10.0,0.0,1.0,114.536612160932,0.0,0.0,0.0,0,0,0,0,0,2,2.482142857142857,0.1428571428571428,0.1428571428571428,0.0
2017-01-10,7.0,2.625,9.0,10.0,0.0,2.0,204.467443051391,0.0,0.0,0.0,0,0,0,0,0,2,2.5357142857142856,0.08928571428571441,0.08928571428571441,0.0
2017-01-10,7.0,2.625,9.0,10.0,0.0,3.0,70.6114048326199,0.0,0.0,0.0,0,0,0,0,0,2,2.5535714285714284,0.07142857142857162,0.07142857142857162,0.0
2017-01-10,7.0,2.625,9.0,10.0,0.0,4.0,97.3146919058678,0.0,0.0,0.0,0,0,0,0,0,2,2.5714285714285716,0.05357142857142838,0.05357142857142838,0.0
2017-01-10,7.0,2.625,9.0,10.0,0.0,5.0,203.078663452626,0.0,0.0,0.0,0,0,0,0,0,2,2.5892857142857144,2.0357142857142856,2.0357142857142856,0.0
2017-01-11,7.0,4.625,15.0,61.0,0.0,1.0,49.4763974006414,0.0,0.0,11.2,0,0,0,0,0,6,2.892857142857143,1.7321428571428572,1.7321428571428572,0.0
2017-01-11,7.0,4.625,15.0,61.0,0.0,2.0,174.999832388788,0.0,0.0,11.2,0,0,0,0,0,6,3.1964285714285716,1.4285714285714284,1.4285714285714284,0.0
2017-01-11,7.0,4.625,15.0,61.0,0.0,3.0,62.0305965135655,0.0,0.0,11.2,0,0,0,0,0,6,3.482142857142857,1.1428571428571428,1.1428571428571428,0.0
2017-01-11,7.0,4.625,15.0,61.0,0.0,4.0,48.3637668861658,0.0,0.0,11.2,0,0,0,0,0,6,3.767857142857143,0.8571428571428572,0.8571428571428572,0.0
2017-01-11,7.0,4.625,15.0,61.0,0.0,5.0,191.103238450091,0.0,0.0,11.2,0,0,0,0,0,6,4.053571428571429,0.4464285714285712,0.4464285714285712,0.0
2017-01-12,4.0,4.5,16.0,61.0,0.0,1.0,73.7827205206854,0.0,0.0,4.6,0,0,0,0,0,6,4.321428571428571,0.17857142857142883,0.17857142857142883,0.0
2017-01-12,4.0,4.5,16.0,61.0,0.0,2.0,209.351176619157,0.0,0.0,4.6,0,0,0,0,0,6,4.589285714285714,-0.08928571428571441,0.0,0.08928571428571441
2017-01-12,4.0,4.5,16.0,61.0,0.0,3.0,85.5837742718517,0.0,0.0,4.6,0,0,0,0,0,6,4.571428571428571,-0.07142857142857117,0.0,0.07142857142857117
2017-01-12,4.0,4.5,16.0,61.0,0.0,4.0,61.4829250849197,0.0,0.0,4.6,0,0,0,0,0,6,4.553571428571429,-0.053571428571428825,0.0,0.053571428571428825
2017-01-12,4.0,4.5,16.0,61.0,0.0,5.0,172.807199887607,0.0,0.0,4.6,0,0,0,0,0,6,4.535714285714286,-1.4107142857142856,0.0,1.4107142857142856
2017-01-13,3.0,3.125,7.0,61.0,0.0,1.0,114.532728222355,0.0,0.0,1.3,0,0,0,0,0,6,4.321428571428571,-1.1964285714285712,0.0,1.1964285714285712
2017-01-13,3.0,3.125,7.0,61.0,0.0,2.0,226.484139777162,0.0,0.0,1.3,0,0,0,0,0,6,4.107142857142857,-0.9821428571428568,0.0,0.9821428571428568
2017-01-13,3.0,3.125,7.0,61.0,0.0,3.0,79.7615363372838,0.0,0.0,1.3,0,0,0,0,0,6,3.9107142857142856,-0.7857142857142856,0.0,0.7857142857142856
2017-01-13,3.0,3.125,7.0,61.0,0.0,4.0,44.2604372068594,0.0,0.0,1.3,0,0,0,0,0,6,3.7142857142857144,-0.5892857142857144,0.0,0.5892857142857144
2017-01-13,3.0,3.125,7.0,61.0,0.0,5.0,250.100370325241,0.0,0.0,1.3,0,0,0,0,0,6,3.517857142857143,-1.7678571428571428,0.0,1.7678571428571428
2017-01-14,2.0,1.75,10.0,61.0,0.0,1.0,128.56240804852,0.0,0.0,0.0,0,0,0,0,0,6,3.125,-1.375,0.0,1.375
2017-01-14,2.0,1.75,10.0,61.0,0.0,2.0,264.018180316324,0.0,0.0,0.0,0,0,0,0,0,6,2.732142857142857,-0.9821428571428572,0.0,0.9821428571428572
2017-01-14,2.0,1.75,10.0,61.0,0.0,3.0,92.8889849290192,0.0,0.0,0.0,0,0,0,0,0,6,2.5357142857142856,-0.7857142857142856,0.0,0.7857142857142856
2017-01-14,2.0,1.75,10.0,61.0,0.0,4.0,114.52388735264,0.0,0.0,0.0,0,0,0,0,0,6,2.3392857142857144,-0.5892857142857144,0.0,0.5892857142857144
2017-01-14,2.0,1.75,10.0,61.0,0.0,5.0,281.035649119377,0.0,0.0,0.0,0,0,0,0,0,6,2.142857142857143,-0.7678571428571428,0.0,0.7678571428571428
2017-01-15,5.0,1.375,10.0,71.0,0.0,1.0,57.5415780818905,0.0,0.0,0.0,0,0,0,0,0,8,1.8928571428571428,-0.5178571428571428,0.0,0.5178571428571428
2017-01-15,5.0,1.375,10.0,71.0,0.0,2.0,370.953894851707,0.0,0.0,0.0,0,0,0,0,0,8,1.6428571428571428,-0.2678571428571428,0.0,0.2678571428571428
2017-01-15,5.0,1.375,10.0,71.0,0.0,3.0,128.991720245868,0.0,0.0,0.0,0,0,0,0,0,8,1.5892857142857142,-0.2142857142857142,0.0,0.2142857142857142
2017-01-15,5.0,1.375,10.0,71.0,0.0,4.0,230.136726609361,0.0,0.0,0.0,0,0,0,0,0,8,1.5357142857142858,-0.1607142857142858,0.0,0.1607142857142858
2017-01-15,5.0,1.375,10.0,71.0,0.0,5.0,324.290621664852,0.0,0.0,0.0,0,0,0,0,0,8,1.4821428571428572,-1.2321428571428572,0.0,1.2321428571428572
2017-01-16,0.0,0.25,9.0,0.0,0.0,1.0,88.9021282031328,0.0,0.0,0.0,0,0,0,0,0,0,1.2678571428571428,-1.0178571428571428,0.0,1.0178571428571428
2017-01-16,0.0,0.25,9.0,0.0,0.0,2.0,221.861834510936,0.0,0.0,0.0,0,0,0,0,0,0,1.0535714285714286,-0.8035714285714286,0.0,0.8035714285714286
2017-01-16,0.0,0.25,9.0,0.0,0.0,3.0,88.4798588855233,0.0,0.0,0.0,0,0,0,0,0,0,0.8928571428571429,-0.6428571428571429,0.0,0.6428571428571429
2017-01-16,0.0,0.25,9.0,0.0,0.0,4.0,72.5723272399196,0.0,0.0,0.0,0,0,0,0,0,0,0.7321428571428571,-0.4821428571428571,0.0,0.4821428571428571
2017-01-16,0.0,0.25,9.0,0.0,0.0,5.0,209.248418962616,0.0,0.0,0.0,0,0,0,0,0,0,0.5714285714285714,-0.0714285714285714,0.0,0.0714285714285714
2017-01-17,7.0,0.5,4.0,10.0,0.0,1.0,82.1819950215278,0.0,0.0,0.0,0,0,0,0,0,2,0.44642857142857145,0.05357142857142855,0.05357142857142855,0.0
2017-01-17,7.0,0.5,4.0,10.0,0.0,2.0,237.865415972532,0.0,0.0,0.0,0,0,0,0,0,2,0.32142857142857145,0.17857142857142855,0.17857142857142855,0.0
2017-01-17,7.0,0.5,4.0,10.0,0.0,3.0,77.108394146931,0.0,0.0,0.0,0,0,0,0,0,2,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.0
2017-01-17,7.0,0.5,4.0,10.0,0.0,4.0,37.2233303255336,0.0,0.0,0.0,0,0,0,0,0,2,0.39285714285714285,0.10714285714285715,0.10714285714285715,0.0
2017-01-17,7.0,0.5,4.0,10.0,0.0,5.0,179.153676006878,0.0,0.0,0.0,0,0,0,0,0,2,0.42857142857142855,-0.30357142857142855,0.0,0.30357142857142855
2017-01-18,7.0,0.125,8.0,20.0,0.0,1.0,88.8649502286419,0.0,0.0,0.0,0,0,0,0,0,6,0.4107142857142857,-0.2857142857142857,0.0,0.2857142857142857
2017-01-18,7.0,0.125,8.0,20.0,0.0,2.0,229.183246697448,0.0,0.0,0.0,0,0,0,0,0,6,0.39285714285714285,-0.26785714285714285,0.0,0.26785714285714285
2017-01-18,7.0,0.125,8.0,20.0,0.0,3.0,71.9438809937912,0.0,0.0,0.0,0,0,0,0,0,6,0.3392857142857143,-0.2142857142857143,0.0,0.2142857142857143
2017-01-18,7.0,0.125,8.0,20.0,0.0,4.0,88.740900134927,0.0,0.0,0.0,0,0,0,0,0,6,0.2857142857142857,-0.1607142857142857,0.0,0.1607142857142857
2017-01-18,7.0,0.125,8.0,20.0,0.0,5.0,237.62827116827,0.0,0.0,0.0,0,0,0,0,0,6,0.23214285714285715,1.2678571428571428,1.2678571428571428,0.0
2017-01-19,8.0,1.5,8.0,61.0,0.0,1.0,119.723025026725,0.0,0.0,0.0,0,0,0,0,0,6,0.375,1.125,1.125,0.0
2017-01-19,8.0,1.5,8.0,61.0,0.0,2.0,217.31433192757,0.0,0.0,0.0,0,0,0,0,0,6,0.5178571428571429,0.9821428571428571,0.9821428571428571,0.0
2017-01-19,8.0,1.5,8.0,61.0,0.0,3.0,80.7312120582498,0.0,0.0,0.0,0,0,0,0,0,6,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.0
2017-01-19,8.0,1.5,8.0,61.0,0.0,4.0,63.8146856927061,0.0,0.0,0.0,0,0,0,0,0,6,0.9107142857142857,0.5892857142857143,0.5892857142857143,0.0
2017-01-19,8.0,1.5,8.0,61.0,0.0,5.0,203.847604046575,0.0,0.0,0.0,0,0,0,0,0,6,1.1071428571428572,2.517857142857143,2.517857142857143,0.0
2017-01-20,8.0,3.625,5.0,21.0,0.0,1.0,87.1766818830841,0.0,0.0,0.0,0,0,0,0,0,6,1.6071428571428572,2.017857142857143,2.017857142857143,0.0
2017-01-20,8.0,3.625,5.0,21.0,0.0,2.0,246.618836422496,0.0,0.0,0.0,0,0,0,0,0,6,2.107142857142857,1.5178571428571428,1.5178571428571428,0.0
2017-01-20,8.0,3.625,5.0,21.0,0.0,3.0,75.0514615596861,0.0,0.0,0.0,0,0,0,0,0,6,2.4107142857142856,1.2142857142857144,1.2142857142857144,0.0
2017-01-20,8.0,3.625,5.0,21.0,0.0,4.0,83.6270664379288,0.0,0.0,0.0,0,0,0,0,0,6,2.7142857142857144,0.9107142857142856,0.9107142857142856,0.0
2017-01-20,8.0,3.625,5.0,21.0,0.0,5.0,194.750787927686,0.0,0.0,0.0,0,0,0,0,0,6,3.017857142857143,2.732142857142857,2.732142857142857,0.0
2017-01-21,7.0,5.75,5.0,10.0,0.0,1.0,107.032520387605,0.0,0.0,0.0,0,0,0,0,0,2,3.625,2.125,2.125,0.0
2017-01-21,7.0,5.75,5.0,10.0,0.0,2.0,271.392050660175,0.0,0.0,0.0,0,0,0,0,0,2,4.232142857142857,1.5178571428571432,1.5178571428571432,0.0
2017-01-21,7.0,5.75,5.0,10.0,0.0,3.0,90.1864250970913,0.0,0.0,0.0,0,0,0,0,0,2,4.535714285714286,1.2142857142857144,1.2142857142857144,0.0
